z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_design,v_design_m_s,delta_eff_MHz
1.555850000000000011e-01,1.555850000000000044e+01,2.116356646180214338e-02,2.116356646180214440e+01,6.939258064516129920e+00,7.775550336580461241e-01,4.374295135368657661e-01,1.211816476978668220e+02,0.000000000000000000e+00
1.556774999999999964e-01,1.556775000000000020e+01,2.119535195788132403e-02,2.119535195788132498e+01,6.939854838709677232e+00,7.774213118907611353e-01,4.373871893455392734e-01,1.210041860280390722e+02,0.000000000000000000e+00
1.557699999999999918e-01,1.557699999999999996e+01,2.122718105605730585e-02,2.122718105605730443e+01,6.940451612903226319e+00,7.772876246161599667e-01,4.373448697050543177e-01,1.208264809232532144e+02,0.000000000000000000e+00
1.558624999999999872e-01,1.558624999999999794e+01,2.125905394932859835e-02,2.125905394932859949e+01,6.941048387096774519e+00,7.771539718223814397e-01,4.373025546151464993e-01,1.206485313059788780e+02,0.000000000000000000e+00
1.559550000000000103e-01,1.559550000000000125e+01,2.129097083209997507e-02,2.129097083209997621e+01,6.941645161290322719e+00,7.770203534975687054e-01,4.372602440755509190e-01,1.204703360908343797e+02,0.000000000000000000e+00
1.560475000000000056e-01,1.560475000000000101e+01,2.132293190019667051e-02,2.132293190019667151e+01,6.942241935483870918e+00,7.768867696298698000e-01,4.372179380860027331e-01,1.202918941845073846e+02,0.000000000000000000e+00
1.561400000000000010e-01,1.561400000000000077e+01,2.135493735087911835e-02,2.135493735087911915e+01,6.942838709677419118e+00,7.767532202074386438e-01,4.371756366462369314e-01,1.201132044856727958e+02,0.000000000000000000e+00
1.562324999999999964e-01,1.562324999999999875e+01,2.138698738285755088e-02,2.138698738285755141e+01,6.943435483870968206e+00,7.766197052184331540e-01,4.371333397559883371e-01,1.199342658849110848e+02,0.000000000000000000e+00
1.563249999999999917e-01,1.563249999999999851e+01,2.141908219630699745e-02,2.141908219630699861e+01,6.944032258064516405e+00,7.764862246510174648e-01,4.370910474149916625e-01,1.197550772646246315e+02,0.000000000000000000e+00
1.564174999999999871e-01,1.564174999999999827e+01,2.145122199288243200e-02,2.145122199288243081e+01,6.944629032258065493e+00,7.763527784933594855e-01,4.370487596229814531e-01,1.195756374989531281e+02,0.000000000000000000e+00
1.565100000000000102e-01,1.565100000000000158e+01,2.148340697573405955e-02,2.148340697573405933e+01,6.945225806451612804e+00,7.762193667336341196e-01,4.370064763796924212e-01,1.193959454536882276e+02,0.000000000000000000e+00
1.566025000000000056e-01,1.566025000000000134e+01,2.151563734952290433e-02,2.151563734952290474e+01,6.945822580645161004e+00,7.760859893600192683e-01,4.369641976848586684e-01,1.192159999861865742e+02,0.000000000000000000e+00
1.566950000000000010e-01,1.566949999999999932e+01,2.154791332043654722e-02,2.154791332043654606e+01,6.946419354838709204e+00,7.759526463606991609e-01,4.369219235382145183e-01,1.190357999452817808e+02,0.000000000000000000e+00
1.567874999999999963e-01,1.567874999999999908e+01,2.158023509620508179e-02,2.158023509620508307e+01,6.947016129032258291e+00,7.758193377238626898e-01,4.368796539394940726e-01,1.188553441711955969e+02,0.000000000000000000e+00
1.568799999999999917e-01,1.568799999999999883e+01,2.161260288611730959e-02,2.161260288611730829e+01,6.947612903225806491e+00,7.756860634377041874e-01,4.368373888884313216e-01,1.186746314954472439e+02,0.000000000000000000e+00
1.569724999999999870e-01,1.569724999999999859e+01,2.164501690103708825e-02,2.164501690103708853e+01,6.948209677419355579e+00,7.755528234904223162e-01,4.367951283847600896e-01,1.184936607407622802e+02,0.000000000000000000e+00
1.570650000000000102e-01,1.570650000000000190e+01,2.167747735342003684e-02,2.167747735342003779e+01,6.948806451612903778e+00,7.754196178702220665e-01,4.367528724282143116e-01,1.183124307209792789e+02,0.000000000000000000e+00
1.571575000000000055e-01,1.571574999999999989e+01,2.170998445733027249e-02,2.170998445733027182e+01,6.949403225806451090e+00,7.752864465653120929e-01,4.367106210185273119e-01,1.181309402409564484e+02,0.000000000000000000e+00
1.572500000000000009e-01,1.572499999999999964e+01,2.174253842845758761e-02,2.174253842845758911e+01,6.949999999999999289e+00,7.751533095639066007e-01,4.366683741554326925e-01,1.179491880964756376e+02,0.000000000000000000e+00
1.573424999999999963e-01,1.573424999999999940e+01,2.177513948413466877e-02,2.177513948413466949e+01,6.950596774193548377e+00,7.750202068542253464e-01,4.366261318386638335e-01,1.177671730741462710e+02,0.000000000000000000e+00
1.574349999999999916e-01,1.574349999999999916e+01,2.180778784335470066e-02,2.180778784335469922e+01,6.951193548387097465e+00,7.748871384244927496e-01,4.365838940679539482e-01,1.175848939513070235e+02,0.000000000000000000e+00
1.575274999999999870e-01,1.575274999999999892e+01,2.184048372678915051e-02,2.184048372678915229e+01,6.951790322580645665e+00,7.747541042629382257e-01,4.365416608430363055e-01,1.174023494959266003e+02,0.000000000000000000e+00
1.576200000000000101e-01,1.576200000000000045e+01,2.187322735680576405e-02,2.187322735680576358e+01,6.952387096774193864e+00,7.746211043577965194e-01,4.364994321636437302e-01,1.172195384665031384e+02,0.000000000000000000e+00
1.577125000000000055e-01,1.577125000000000021e+01,2.190601895748685995e-02,2.190601895748686090e+01,6.952983870967742064e+00,7.744881386973068160e-01,4.364572080295091028e-01,1.170364596119622149e+02,0.000000000000000000e+00
1.578050000000000008e-01,1.578049999999999997e+01,2.193885875464789831e-02,2.193885875464789947e+01,6.953580645161291152e+00,7.743552072697139632e-01,4.364149884403651924e-01,1.168531116715530089e+02,0.000000000000000000e+00
1.578974999999999962e-01,1.578974999999999973e+01,2.197174697585624337e-02,2.197174697585624159e+01,6.954177419354838463e+00,7.742223100632676935e-01,4.363727733959446020e-01,1.166694933747437375e+02,0.000000000000000000e+00
1.579899999999999916e-01,1.579899999999999949e+01,2.200468385045022818e-02,2.200468385045022757e+01,6.954774193548387551e+00,7.740894470662227356e-01,4.363305628959799343e-01,1.164856034411150318e+02,0.000000000000000000e+00
1.580824999999999869e-01,1.580824999999999925e+01,2.203766960955845511e-02,2.203766960955845633e+01,6.955370967741935750e+00,7.739566182668390359e-01,4.362883569402035144e-01,1.163014405802523470e+02,0.000000000000000000e+00
1.581750000000000100e-01,1.581750000000000078e+01,2.207070448611943292e-02,2.207070448611943192e+01,6.955967741935483950e+00,7.738238236533809822e-01,4.362461555283475567e-01,1.161170034916361828e+02,0.000000000000000000e+00
1.582675000000000054e-01,1.582675000000000054e+01,2.210378871490143587e-02,2.210378871490143737e+01,6.956564516129032150e+00,7.736910632141188460e-01,4.362039586601443308e-01,1.159322908645312964e+02,0.000000000000000000e+00
1.583600000000000008e-01,1.583600000000000030e+01,2.213692253252263695e-02,2.213692253252263598e+01,6.957161290322580349e+00,7.735583369373272289e-01,4.361617663353256069e-01,1.157473013778742796e+02,0.000000000000000000e+00
1.584524999999999961e-01,1.584525000000000006e+01,2.217010617747159143e-02,2.217010617747159174e+01,6.957758064516129437e+00,7.734256448112860616e-01,4.361195785536234881e-01,1.155620337001591622e+02,0.000000000000000000e+00
1.585449999999999915e-01,1.585449999999999982e+01,2.220333989012789749e-02,2.220333989012789644e+01,6.958354838709677637e+00,7.732929868242802707e-01,4.360773953147696891e-01,1.153764864893221187e+02,0.000000000000000000e+00
1.586374999999999869e-01,1.586374999999999957e+01,2.223662391278329389e-02,2.223662391278329409e+01,6.958951612903225836e+00,7.731603629646000009e-01,4.360352166184958134e-01,1.151906583926236465e+02,0.000000000000000000e+00
1.587300000000000100e-01,1.587300000000000111e+01,2.226995848966296238e-02,2.226995848966296165e+01,6.959548387096774036e+00,7.730277732205399488e-01,4.359930424645334091e-01,1.150045480465295924e+02,0.000000000000000000e+00
1.588225000000000053e-01,1.588225000000000087e+01,2.230334386694713886e-02,2.230334386694713800e+01,6.960145161290322235e+00,7.728952175804003621e-01,4.359508728526138577e-01,1.148181540765905879e+02,0.000000000000000000e+00
1.589150000000000007e-01,1.589150000000000063e+01,2.233678029279308891e-02,2.233678029279309030e+01,6.960741935483870435e+00,7.727626960324860406e-01,4.359087077824685408e-01,1.146314750973192815e+02,0.000000000000000000e+00
1.590074999999999961e-01,1.590075000000000038e+01,2.237026801735738507e-02,2.237026801735738601e+01,6.961338709677419523e+00,7.726302085651068907e-01,4.358665472538283958e-01,1.144445097120659653e+02,0.000000000000000000e+00
1.590999999999999914e-01,1.590999999999999837e+01,2.240380729281844091e-02,2.240380729281844197e+01,6.961935483870967722e+00,7.724977551665783704e-01,4.358243912664247488e-01,1.142572565128928233e+02,0.000000000000000000e+00
1.591924999999999868e-01,1.591924999999999812e+01,2.243739837339948223e-02,2.243739837339948195e+01,6.962532258064516810e+00,7.723653358252198231e-01,4.357822398199881486e-01,1.140697140804456353e+02,0.000000000000000000e+00
1.592850000000000099e-01,1.592850000000000144e+01,2.247104151539179237e-02,2.247104151539179284e+01,6.963129032258064122e+00,7.722329505293570318e-01,4.357400929142497548e-01,1.138818809838239901e+02,0.000000000000000000e+00
1.593775000000000053e-01,1.593775000000000119e+01,2.250473697717827667e-02,2.250473697717827548e+01,6.963725806451612321e+00,7.721005992673196650e-01,4.356979505489400051e-01,1.136937557804497771e+02,0.000000000000000000e+00
1.594700000000000006e-01,1.594699999999999918e+01,2.253848501925739475e-02,2.253848501925739356e+01,6.964322580645161409e+00,7.719682820274427204e-01,4.356558127237895595e-01,1.135053370159334634e+02,0.000000000000000000e+00
1.595624999999999960e-01,1.595624999999999893e+01,2.257228590426752987e-02,2.257228590426753101e+01,6.964919354838710497e+00,7.718359987980660808e-01,4.356136794385286892e-01,1.133166232239381657e+02,0.000000000000000000e+00
1.596549999999999914e-01,1.596549999999999869e+01,2.260613989701154569e-02,2.260613989701154480e+01,6.965516129032258696e+00,7.717037495675356240e-01,4.355715506928879988e-01,1.131276129260424312e+02,0.000000000000000000e+00
1.597474999999999867e-01,1.597474999999999845e+01,2.264004726448184610e-02,2.264004726448184712e+01,6.966112903225806896e+00,7.715715343242004476e-01,4.355294264865974263e-01,1.129383046316004311e+02,0.000000000000000000e+00
1.598400000000000098e-01,1.598400000000000176e+01,2.267400827588580969e-02,2.267400827588581080e+01,6.966709677419355096e+00,7.714393530564159773e-01,4.354873068193870767e-01,1.127486968375998799e+02,0.000000000000000000e+00
1.599325000000000052e-01,1.599324999999999974e+01,2.270802320267145680e-02,2.270802320267145546e+01,6.967306451612902407e+00,7.713072057525420799e-01,4.354451916909868880e-01,1.125587880285187765e+02,0.000000000000000000e+00
1.600250000000000006e-01,1.600250000000000128e+01,2.274209231855375477e-02,2.274209231855375535e+01,6.967903225806451495e+00,7.711750924009435071e-01,4.354030811011266322e-01,1.123685766761784919e+02,0.000000000000000000e+00
1.601174999999999959e-01,1.601174999999999926e+01,2.277621589954099621e-02,2.277621589954099690e+01,6.968499999999999694e+00,7.710430129899907836e-01,4.353609750495361919e-01,1.121780612395965591e+02,0.000000000000000000e+00
1.602099999999999913e-01,1.602100000000000080e+01,2.281039422396190577e-02,2.281039422396190730e+01,6.969096774193548782e+00,7.709109675080583202e-01,4.353188735359449502e-01,1.119872401648353133e+02,0.000000000000000000e+00
1.603024999999999867e-01,1.603024999999999878e+01,2.284462757249288919e-02,2.284462757249288956e+01,6.969693548387096982e+00,7.707789559435265225e-01,4.352767765600824568e-01,1.117961118848496938e+02,0.000000000000000000e+00
1.603950000000000098e-01,1.603950000000000031e+01,2.287891622818590681e-02,2.287891622818590776e+01,6.970290322580645181e+00,7.706469782847799044e-01,4.352346841216780393e-01,1.116046748193317057e+02,0.000000000000000000e+00
1.604875000000000052e-01,1.604875000000000185e+01,2.291326047649658998e-02,2.291326047649658904e+01,6.970887096774193381e+00,7.705150345202086415e-01,4.351925962204609699e-01,1.114129273745534334e+02,0.000000000000000000e+00
1.605800000000000005e-01,1.605799999999999983e+01,2.294766060531290564e-02,2.294766060531290464e+01,6.971483870967742469e+00,7.703831246382070175e-01,4.351505128561600766e-01,1.112208679432069687e+02,0.000000000000000000e+00
1.606724999999999959e-01,1.606725000000000136e+01,2.298211690498427537e-02,2.298211690498427373e+01,6.972080645161289780e+00,7.702512486271756442e-01,4.351084340285047425e-01,1.110284949042418390e+02,0.000000000000000000e+00
1.607649999999999912e-01,1.607649999999999935e+01,2.301662966835097551e-02,2.301662966835097635e+01,6.972677419354838868e+00,7.701194064755183533e-01,4.350663597372234626e-01,1.108358066227008578e+02,0.000000000000000000e+00
1.608574999999999866e-01,1.608574999999999733e+01,2.305119919077428317e-02,2.305119919077428392e+01,6.973274193548387068e+00,7.699875981716458595e-01,4.350242899820452314e-01,1.106428014495518966e+02,0.000000000000000000e+00
1.609500000000000097e-01,1.609500000000000242e+01,2.308582577016676449e-02,2.308582577016676396e+01,6.973870967741935267e+00,7.698558237039723195e-01,4.349822247626985994e-01,1.104494777215186758e+02,0.000000000000000000e+00
1.610425000000000051e-01,1.610425000000000040e+01,2.312050970702323946e-02,2.312050970702323838e+01,6.974467741935484355e+00,7.697240830609171081e-01,4.349401640789118395e-01,1.102558337609079047e+02,0.000000000000000000e+00
1.611350000000000005e-01,1.611349999999999838e+01,2.315525130445224983e-02,2.315525130445224988e+01,6.975064516129032555e+00,7.695923762309054839e-01,4.348981079304136688e-01,1.100618678754336912e+02,0.000000000000000000e+00
1.612274999999999958e-01,1.612274999999999991e+01,2.319005086820784267e-02,2.319005086820784101e+01,6.975661290322581642e+00,7.694607032023663695e-01,4.348560563169320270e-01,1.098675783580399496e+02,0.000000000000000000e+00
1.613199999999999912e-01,1.613199999999999790e+01,2.322490870672205485e-02,2.322490870672205432e+01,6.976258064516128954e+00,7.693290639637347939e-01,4.348140092381952981e-01,1.096729634867191265e+02,0.000000000000000000e+00
1.614124999999999865e-01,1.614124999999999943e+01,2.325982513113775477e-02,2.325982513113775596e+01,6.976854838709677153e+00,7.691974585034497824e-01,4.347719666939313110e-01,1.094780215243288382e+02,0.000000000000000000e+00
1.615050000000000097e-01,1.615050000000000097e+01,2.329480045534209828e-02,2.329480045534209864e+01,6.977451612903225353e+00,7.690658868099559120e-01,4.347299286838680055e-01,1.092827507184050404e+02,0.000000000000000000e+00
1.615975000000000050e-01,1.615974999999999895e+01,2.332983499600046681e-02,2.332983499600046784e+01,6.978048387096774441e+00,7.689343488717024222e-01,4.346878952077332658e-01,1.090871493009725555e+02,0.000000000000000000e+00
1.616900000000000004e-01,1.616900000000000048e+01,2.336492907259100221e-02,2.336492907259100349e+01,6.978645161290322640e+00,7.688028446771437707e-01,4.346458662652546434e-01,1.088912154883523300e+02,0.000000000000000000e+00
1.617824999999999958e-01,1.617824999999999847e+01,2.340008300743962391e-02,2.340008300743962266e+01,6.979241935483871728e+00,7.686713742147388562e-01,4.346038418561596339e-01,1.086949474809658227e+02,0.000000000000000000e+00
1.618749999999999911e-01,1.618750000000000000e+01,2.343529712575567053e-02,2.343529712575567103e+01,6.979838709677419928e+00,7.685399374729522393e-01,4.345618219801757331e-01,1.084983434631361234e+02,0.000000000000000000e+00
1.619674999999999865e-01,1.619674999999999798e+01,2.347057175566804113e-02,2.347057175566803977e+01,6.980435483870968127e+00,7.684085344402526996e-01,4.345198066370302703e-01,1.083014016028860595e+02,0.000000000000000000e+00
1.620600000000000096e-01,1.620599999999999952e+01,2.350590722826206846e-02,2.350590722826206758e+01,6.981032258064515439e+00,7.682771651051140127e-01,4.344777958264502971e-01,1.081041200517324086e+02,0.000000000000000000e+00
1.621525000000000050e-01,1.621525000000000105e+01,2.354130387761675311e-02,2.354130387761675181e+01,6.981629032258063638e+00,7.681458294560158384e-01,4.344357895481629761e-01,1.079064969444780360e+02,0.000000000000000000e+00
1.622450000000000003e-01,1.622449999999999903e+01,2.357676204084287880e-02,2.357676204084287974e+01,6.982225806451613614e+00,7.680145274814408340e-01,4.343937878018951371e-01,1.077085303989990024e+02,0.000000000000000000e+00
1.623374999999999957e-01,1.623375000000000057e+01,2.361228205812153716e-02,2.361228205812153647e+01,6.982822580645160926e+00,7.678832591698789845e-01,4.343517905873737206e-01,1.075102185160295107e+02,0.000000000000000000e+00
1.624299999999999911e-01,1.624299999999999855e+01,2.364786427274340880e-02,2.364786427274340852e+01,6.983419354838710014e+00,7.677520245098233831e-01,4.343097979043253898e-01,1.073115593789427038e+02,0.000000000000000000e+00
1.625224999999999864e-01,1.625225000000000009e+01,2.368350903114859948e-02,2.368350903114859918e+01,6.984016129032258213e+00,7.676208234897726745e-01,4.342678097524765857e-01,1.071125510535280370e+02,0.000000000000000000e+00
1.626150000000000095e-01,1.626150000000000162e+01,2.371921668296725350e-02,2.371921668296725372e+01,6.984612903225806413e+00,7.674896560982304994e-01,4.342258261315540269e-01,1.069131915877647714e+02,0.000000000000000000e+00
1.627075000000000049e-01,1.627074999999999960e+01,2.375498758106065963e-02,2.375498758106066077e+01,6.985209677419354612e+00,7.673585223237049391e-01,4.341838470412838213e-01,1.067134790115922840e+02,0.000000000000000000e+00
1.628000000000000003e-01,1.628000000000000114e+01,2.379082208156329745e-02,2.379082208156329870e+01,6.985806451612902812e+00,7.672274221547096262e-01,4.341418724813923546e-01,1.065134113366754036e+02,0.000000000000000000e+00
1.628924999999999956e-01,1.628924999999999912e+01,2.382672054392533448e-02,2.382672054392533312e+01,6.986403225806451900e+00,7.670963555797627453e-01,4.340999024516055682e-01,1.063129865561671465e+02,0.000000000000000000e+00
1.629849999999999910e-01,1.629850000000000065e+01,2.386268333095601865e-02,2.386268333095601690e+01,6.987000000000000099e+00,7.669653225873874769e-01,4.340579369516496810e-01,1.061122026444664499e+02,0.000000000000000000e+00
1.630774999999999864e-01,1.630774999999999864e+01,2.389871080886766738e-02,2.389871080886766563e+01,6.987596774193548299e+00,7.668343231661118864e-01,4.340159759812503015e-01,1.059110575569725512e+02,0.000000000000000000e+00
1.631700000000000095e-01,1.631700000000000017e+01,2.393480334732049977e-02,2.393480334732049997e+01,6.988193548387096499e+00,7.667033573044688133e-01,4.339740195401333711e-01,1.057095492298347352e+02,0.000000000000000000e+00
1.632625000000000048e-01,1.632625000000000171e+01,2.397096131946818698e-02,2.397096131946818787e+01,6.988790322580646475e+00,7.665724249909957599e-01,4.339320676280243316e-01,1.055076755796979313e+02,0.000000000000000000e+00
1.633550000000000002e-01,1.633549999999999969e+01,2.400718510200416933e-02,2.400718510200416844e+01,6.989387096774193786e+00,7.664415262142362240e-01,4.338901202446490135e-01,1.053054345034441752e+02,0.000000000000000000e+00
1.634474999999999956e-01,1.634475000000000122e+01,2.404347507520883040e-02,2.404347507520883198e+01,6.989983870967741986e+00,7.663106609627373667e-01,4.338481773897325255e-01,1.051028238779292963e+02,0.000000000000000000e+00
1.635399999999999909e-01,1.635399999999999920e+01,2.407983162299738231e-02,2.407983162299738211e+01,6.990580645161290185e+00,7.661798292250515674e-01,4.338062390630001985e-01,1.048998415597154548e+02,0.000000000000000000e+00
1.636324999999999863e-01,1.636324999999999719e+01,2.411625513296864962e-02,2.411625513296865009e+01,6.991177419354838385e+00,7.660490309897366457e-01,4.337643052641772523e-01,1.046964853847988763e+02,0.000000000000000000e+00
1.637250000000000094e-01,1.637250000000000227e+01,2.415274599645467896e-02,2.415274599645468001e+01,6.991774193548387473e+00,7.659182662453543067e-01,4.337223759929886846e-01,1.044927531683327402e+02,0.000000000000000000e+00
1.638175000000000048e-01,1.638175000000000026e+01,2.418930460857116049e-02,2.418930460857115960e+01,6.992370967741935672e+00,7.657875349804723619e-01,4.336804512491595487e-01,1.042886427043458184e+02,0.000000000000000000e+00
1.639100000000000001e-01,1.639099999999999824e+01,2.422593136826887289e-02,2.422593136826887417e+01,6.992967741935484760e+00,7.656568371836621756e-01,4.336385310324143982e-01,1.040841517654552177e+02,0.000000000000000000e+00
1.640024999999999955e-01,1.640024999999999977e+01,2.426262667838582562e-02,2.426262667838582487e+01,6.993564516129032960e+00,7.655261728435012181e-01,4.335966153424781755e-01,1.038792781025751566e+02,0.000000000000000000e+00
1.640949999999999909e-01,1.640949999999999775e+01,2.429939094570048724e-02,2.429939094570048752e+01,6.994161290322580271e+00,7.653955419485710676e-01,4.335547041790752676e-01,1.036740194446199297e+02,0.000000000000000000e+00
1.641874999999999862e-01,1.641874999999999929e+01,2.433622458098587057e-02,2.433622458098587060e+01,6.994758064516128471e+00,7.652649444874582985e-01,4.335127975419302837e-01,1.034683734982018848e+02,0.000000000000000000e+00
1.642800000000000094e-01,1.642800000000000082e+01,2.437312799906461019e-02,2.437312799906461080e+01,6.995354838709677558e+00,7.651343804487542588e-01,4.334708954307673334e-01,1.032623379473238998e+02,0.000000000000000000e+00
1.643725000000000047e-01,1.643724999999999881e+01,2.441010161886493501e-02,2.441010161886493535e+01,6.995951612903225758e+00,7.650038498210558480e-01,4.334289978453109149e-01,1.030559104530668435e+02,0.000000000000000000e+00
1.644650000000000001e-01,1.644650000000000034e+01,2.444714586347783089e-02,2.444714586347783225e+01,6.996548387096774846e+00,7.648733525929639621e-01,4.333871047852849157e-01,1.028490886532706412e+02,0.000000000000000000e+00
1.645574999999999954e-01,1.645574999999999832e+01,2.448426116021497692e-02,2.448426116021497734e+01,6.997145161290323045e+00,7.647428887530848263e-01,4.333452162504133898e-01,1.026418701622104805e+02,0.000000000000000000e+00
1.646499999999999908e-01,1.646499999999999986e+01,2.452144794066795849e-02,2.452144794066795797e+01,6.997741935483871245e+00,7.646124582900294397e-01,4.333033322404202803e-01,1.024342525702664943e+02,0.000000000000000000e+00
1.647424999999999862e-01,1.647424999999999784e+01,2.455870664076836504e-02,2.455870664076836363e+01,6.998338709677419445e+00,7.644820611924134646e-01,4.332614527550292527e-01,1.022262334435881570e+02,0.000000000000000000e+00
1.648350000000000093e-01,1.648349999999999937e+01,2.459603770084915070e-02,2.459603770084915197e+01,6.998935483870967644e+00,7.643516974488574478e-01,4.332195777939638615e-01,1.020178103237515899e+02,0.000000000000000000e+00
1.649275000000000047e-01,1.649275000000000091e+01,2.463344156570686228e-02,2.463344156570686394e+01,6.999532258064516732e+00,7.642213670479870435e-01,4.331777073569476055e-01,1.018089807274122620e+02,0.000000000000000000e+00
1.650200000000000000e-01,1.650199999999999889e+01,2.467091868466533486e-02,2.467091868466533455e+01,7.000129032258064932e+00,7.640910699784331239e-01,4.331358414437042059e-01,1.015997421459492926e+02,0.000000000000000000e+00
1.651124999999999954e-01,1.651125000000000043e+01,2.470846951164032065e-02,2.470846951164032035e+01,7.000725806451613131e+00,7.639608062288305579e-01,4.330939800539567175e-01,1.013900920451047512e+02,0.000000000000000000e+00
1.652049999999999907e-01,1.652049999999999841e+01,2.474609450520534604e-02,2.474609450520534537e+01,7.001322580645161331e+00,7.638305757878192104e-01,4.330521231874282506e-01,1.011800278646158233e+02,0.000000000000000000e+00
1.652974999999999861e-01,1.652974999999999994e+01,2.478379412865881412e-02,2.478379412865881548e+01,7.001919354838709530e+00,7.637003786440442754e-01,4.330102708438420267e-01,1.009695470178401990e+02,0.000000000000000000e+00
1.653900000000000092e-01,1.653900000000000148e+01,2.482156885009242572e-02,2.482156885009242586e+01,7.002516129032258618e+00,7.635702147861550548e-01,4.329684230229206565e-01,1.007586468913740845e+02,0.000000000000000000e+00
1.654825000000000046e-01,1.654824999999999946e+01,2.485941914246074178e-02,2.485941914246074091e+01,7.003112903225806818e+00,7.634400842028066236e-01,4.329265797243873060e-01,1.005473248446639474e+02,0.000000000000000000e+00
1.655750000000000000e-01,1.655750000000000099e+01,2.489734548365211964e-02,2.489734548365212063e+01,7.003709677419355017e+00,7.633099868826581647e-01,4.328847409479644748e-01,1.003355782096102615e+02,0.000000000000000000e+00
1.656674999999999953e-01,1.656674999999999898e+01,2.493534835656105800e-02,2.493534835656105741e+01,7.004306451612903217e+00,7.631799228143740788e-01,4.328429066933748848e-01,1.001234042901637054e+02,0.000000000000000000e+00
1.657599999999999907e-01,1.657600000000000051e+01,2.497342824916171447e-02,2.497342824916171367e+01,7.004903225806451417e+00,7.630498919866233187e-01,4.328010769603409247e-01,9.991080036191485192e+01,0.000000000000000000e+00
1.658524999999999860e-01,1.658524999999999849e+01,2.501158565458307115e-02,2.501158565458307237e+01,7.005499999999999616e+00,7.629198943880799444e-01,4.327592517485849832e-01,9.969776367167411024e+01,0.000000000000000000e+00
1.659450000000000092e-01,1.659450000000000003e+01,2.504982107118526244e-02,2.504982107118526358e+01,7.006096774193548704e+00,7.627899300074223454e-01,4.327174310578292271e-01,9.948429143704602495e+01,0.000000000000000000e+00
1.660375000000000045e-01,1.660375000000000156e+01,2.508813500263760640e-02,2.508813500263760687e+01,7.006693548387096904e+00,7.626599988333342406e-01,4.326756148877957675e-01,9.927038084599340095e+01,0.000000000000000000e+00
1.661299999999999999e-01,1.661299999999999955e+01,2.512652795799797181e-02,2.512652795799797190e+01,7.007290322580645991e+00,7.625301008545040116e-01,4.326338032382066601e-01,9.905602905639416633e+01,0.000000000000000000e+00
1.662224999999999953e-01,1.662225000000000108e+01,2.516500045179378281e-02,2.516500045179378375e+01,7.007887096774193303e+00,7.624002360596249250e-01,4.325919961087837939e-01,9.884123319558911192e+01,0.000000000000000000e+00
1.663149999999999906e-01,1.663149999999999906e+01,2.520355300410450847e-02,2.520355300410450994e+01,7.008483870967741503e+00,7.622704044373949106e-01,4.325501934992489472e-01,9.862599035992155905e+01,0.000000000000000000e+00
1.664074999999999860e-01,1.664074999999999704e+01,2.524218614064585239e-02,2.524218614064585253e+01,7.009080645161289702e+00,7.621406059765167829e-01,4.325083954093237870e-01,9.841029761426699451e+01,0.000000000000000000e+00
1.665000000000000091e-01,1.665000000000000213e+01,2.528090039285546889e-02,2.528090039285546808e+01,7.009677419354838790e+00,7.620108406656979083e-01,4.324666018387297584e-01,9.819415199155481844e+01,0.000000000000000000e+00
1.665925000000000045e-01,1.665925000000000011e+01,2.531969629798045546e-02,2.531969629798045673e+01,7.010274193548387878e+00,7.618811084936510936e-01,4.324248127871884173e-01,9.797755049227953350e+01,0.000000000000000000e+00
1.666849999999999998e-01,1.666850000000000165e+01,2.535857439916657657e-02,2.535857439916657796e+01,7.010870967741936077e+00,7.617514094490932530e-01,4.323830282544209869e-01,9.776049008400295293e+01,0.000000000000000000e+00
1.667774999999999952e-01,1.667774999999999963e+01,2.539753524554916667e-02,2.539753524554916808e+01,7.011467741935484277e+00,7.616217435207468522e-01,4.323412482401487456e-01,9.754296770084637558e+01,0.000000000000000000e+00
1.668699999999999906e-01,1.668699999999999761e+01,2.543657939234600027e-02,2.543657939234600107e+01,7.012064516129031588e+00,7.614921106973382425e-01,4.322994727440926943e-01,9.732498024297235872e+01,0.000000000000000000e+00
1.669624999999999859e-01,1.669624999999999915e+01,2.547570740095181016e-02,2.547570740095180852e+01,7.012661290322579788e+00,7.613625109675993263e-01,4.322577017659737786e-01,9.710652457605672794e+01,0.000000000000000000e+00
1.670550000000000090e-01,1.670550000000000068e+01,2.551491983903490801e-02,2.551491983903490635e+01,7.013258064516128876e+00,7.612329443202661139e-01,4.322159353055128883e-01,9.688759753074936043e+01,0.000000000000000000e+00
1.671475000000000044e-01,1.671475000000000222e+01,2.555421728063553971e-02,2.555421728063554099e+01,7.013854838709677963e+00,7.611034107440802776e-01,4.321741733624307469e-01,9.666819590212497815e+01,0.000000000000000000e+00
1.672399999999999998e-01,1.672400000000000020e+01,2.559360030626647853e-02,2.559360030626647742e+01,7.014451612903226163e+00,7.609739102277875977e-01,4.321324159364480222e-01,9.644831644912143531e+01,0.000000000000000000e+00
1.673324999999999951e-01,1.673324999999999818e+01,2.563306950301552645e-02,2.563306950301552689e+01,7.015048387096774363e+00,7.608444427601391835e-01,4.320906630272852156e-01,9.622795589396771732e+01,0.000000000000000000e+00
1.674249999999999905e-01,1.674249999999999972e+01,2.567262546465001738e-02,2.567262546465001805e+01,7.015645161290322562e+00,7.607150083298901411e-01,4.320489146346627174e-01,9.600711092160004512e+01,0.000000000000000000e+00
