z_m,z_cm,B_T,B_mT,beam_radius_mm,s_average,eta_available,force_scale,force_margin_fraction,eta_design,v_design_m_s,delta_eff_MHz
0.090521875,9.0521875,0.011989634645488636,11.989634645488636,6.519495967741935,0.4404526019248769,0.30577375513376287,0.9778387636723636,0.0221612363276363,0.2989974306834548,171.42856694056832,-2.6108426642513067
0.0908515625,9.08515625,0.01204401694696134,12.04401694696134,6.5216229838709685,0.4401653420635918,0.305635282802347,0.9778387636723636,0.0221612363276363,0.29886202707010023,171.12295652814626,-2.6105823198879046
0.09118125,9.118125000000001,0.012098405964900168,12.098405964900168,6.523750000000001,0.4398783646107484,0.3054968911443122,0.9778387636723636,0.0221612363276363,0.29872670234230486,170.81693596237483,-2.610322205407909
0.0915109375,9.15109375,0.012152806708849733,12.152806708849733,6.525877016129033,0.43959166747955497,0.3053585796208094,0.9778387636723636,0.0221612363276363,0.2985914559731613,170.51050544762631,-2.610062319147354
0.09184062500000001,9.184062500000001,0.01220722464437014,12.20722464437014,6.528004032258065,0.4393052491900048,0.30522034786484986,0.9778387636723636,0.0221612363276363,0.29845628760381354,170.20366435408806,-2.609802659935278
0.09217031249999999,9.21703125,0.012261665649961152,12.261665649961152,6.530131048387097,0.43901911332063825,0.305082196957805,0.9778387636723636,0.0221612363276363,0.2983211982916686,169.89640451321068,-2.6095432307204387
0.0925,9.25,0.012316135971670698,12.316135971670697,6.532258064516129,0.4387332527429844,0.3049441249144186,0.9778387636723636,0.0221612363276363,0.2981861860954659,169.58873368198772,-2.609284025731127
0.09282968750000001,9.28296875,0.012370642175709538,12.370642175709538,6.534385080645161,0.4384476766719636,0.3048061344324998,0.9778387636723636,0.0221612363276363,0.29805125365322793,169.28063513307688,-2.609025052507924
0.093159375,9.3159375,0.01242519109939952,12.42519109939952,6.536512096774194,0.4381623751728818,0.3046682227199545,0.9778387636723636,0.0221612363276363,0.29791639823473665,168.97212090890906,-2.60876630299164
0.09348906250000003,9.348906250000002,0.012479789800786024,12.479789800786024,6.538639112903225,0.4378773546281231,0.3045303916643068,0.9778387636723636,0.0221612363276363,0.2977816216856864,168.66317839583735,-2.608507782416457
0.09381874999999999,9.381874999999999,0.012534445507247029,12.534445507247028,6.540766129032258,0.43759261075124706,0.30439264009145667,0.9778387636723636,0.0221612363276363,0.29764692285799665,168.3538111533775,-2.60824948732361
0.0941484375,9.414843750000001,0.012589165563430517,12.589165563430516,6.54289314516129,0.4373081442931419,0.3042549682728856,0.9778387636723636,0.0221612363276363,0.29751230201713275,168.04401506280607,-2.6079914183587034
0.09447812500000001,9.447812500000001,0.012643957378849734,12.643957378849734,6.545020161290323,0.4370239565868424,0.3041173766487099,0.9778387636723636,0.0221612363276363,0.29737775959345714,167.7337850088591,-2.6077335766426524
0.0948078125,9.48078125,0.012698828375462356,12.698828375462355,6.547147177419355,0.43674004278044176,0.3039798638781452,0.9778387636723636,0.0221612363276363,0.2972432942758988,167.42312556002375,-2.607475958253222
0.0951375,9.51375,0.012753785935554119,12.753785935554118,6.549274193548388,0.4364564097978084,0.30384243201174876,0.9778387636723636,0.0221612363276363,0.2971089080695726,167.1120227294263,-2.6072185688703384
0.0954671875,9.54671875,0.012808837350241305,12.808837350241305,6.551401209677419,0.4361730489001739,0.30370507858704354,0.9778387636723636,0.0221612363276363,0.2969745985665727,166.80048726839928,-2.606961401400917
0.095796875,9.5796875,0.012863989768898855,12.863989768898856,6.553528225806452,0.4358899675116273,0.30356780580085746,0.9778387636723636,0.0221612363276363,0.2968403679150427,166.48850422140143,-2.6067044619340884
0.09612656250000001,9.61265625,0.01291925014981252,12.91925014981252,6.555655241935485,0.43560715918613585,0.30343061184915576,0.9778387636723636,0.0221612363276363,0.2967062143509273,166.17608077597203,-2.6064477452451724
0.09645625,9.645625,0.01297462521234396,12.97462521234396,6.557782258064516,0.43532462686508633,0.3032934976365719,0.9778387636723636,0.0221612363276363,0.29657213875881233,165.86320903473464,-2.606191253767258
0.0967859375,9.678593750000001,0.013030121390887942,13.030121390887942,6.559909274193549,0.43504236967651905,0.30315646296729437,0.9778387636723636,0.0221612363276363,0.29643814094722587,165.5498871919231,-2.605934986822592
0.097115625,9.7115625,0.01308574479088997,13.085744790889969,6.562036290322581,0.43476038500424163,0.3030195071396799,0.9778387636723636,0.0221612363276363,0.2963042202300736,165.23611635410546,-2.605678942309016
0.0974453125,9.744531250000001,0.013141501147181277,13.141501147181277,6.564163306451612,0.43447867752203445,0.30288263156237505,0.9778387636723636,0.0221612363276363,0.2961703779847848,164.9218855134978,-2.6054231240752825
0.097775,9.777500000000002,0.013197395784876767,13.197395784876766,6.566290322580646,0.43419723966597834,0.3027458340998376,0.9778387636723636,0.0221612363276363,0.2960366121231438,164.60720401064768,-2.605167525979315
0.0981046875,9.81046875,0.013253433583068512,13.253433583068512,6.5684173387096765,0.43391607988260844,0.30260911725556744,0.9778387636723636,0.0221612363276363,0.29590292509316934,164.2920543587361,-2.6049121549512213
0.098434375,9.8434375,0.013309618941535152,13.309618941535152,6.57054435483871,0.4336351896056732,0.30247247860089205,0.9778387636723636,0.0221612363276363,0.29576931452001176,163.97644767212316,-2.6046570040288946
0.0987640625,9.87640625,0.013365955750673588,13.365955750673589,6.572671370967741,0.4333545739273466,0.3023359196682964,0.9778387636723636,0.0221612363276363,0.29563578190219403,163.6603719568334,-2.6044020774041727
0.09909375000000001,9.909375,0.013422447364845509,13.422447364845508,6.5747983870967746,0.4330742298105011,0.3021994396313518,0.9778387636723636,0.0221612363276363,0.2955023264316022,163.34382899743267,-2.604147372629461
0.0994234375,9.942343750000001,0.013479096579316303,13.479096579316302,6.576925403225807,0.43279415683449834,0.30206303842224286,0.9778387636723636,0.0221612363276363,0.29536894804192365,163.02681613818473,-2.6038928893937086
0.099753125,9.975312500000001,0.013535905610948385,13.535905610948385,6.579052419354838,0.4325143574633033,0.3019267168130273,0.9778387636723636,0.0221612363276363,0.2952356474881065,162.70932561224018,-2.603638629743509
0.1000828125,10.008281250000001,0.0135928760827942,13.5928760827942,6.581179435483872,0.4322348257914215,0.3017904731393451,0.9778387636723636,0.0221612363276363,0.2951024231426749,162.39136432409975,-2.603384588885157
0.1004125,10.04125,0.013650009012716822,13.650009012716822,6.583306451612903,0.43195556975601146,0.30165430976798646,0.9778387636723636,0.0221612363276363,0.29496927731996814,162.07291472780284,-2.6031307733392643
