z_m,B_T,target_region,z_mm,B_mT
0.00703,-0.0068907643055399,original_variable_s_data,7.029999999999999,-6.890764305539901
0.0071224999999999,-0.006876962151627,original_variable_s_data,7.1224999999999,-6.8769621516270005
0.007215,-0.0068631574864528,original_variable_s_data,7.215,-6.8631574864528
0.0073075,-0.0068493503077655,original_variable_s_data,7.3075,-6.8493503077655005
0.0074,-0.0068355406133103,original_variable_s_data,7.4,-6.8355406133103
0.0074925,-0.0068217284008294,original_variable_s_data,7.4925,-6.8217284008294
0.007585,-0.0068079136680623,original_variable_s_data,7.585,-6.807913668062301
0.0076775,-0.0067940964127453,original_variable_s_data,7.6775,-6.7940964127453
0.00777,-0.006780276632612,original_variable_s_data,7.77,-6.780276632612
0.0078625,-0.0067664543253928,original_variable_s_data,7.8625,-6.7664543253928
0.007955,-0.0067526294888155,original_variable_s_data,7.955,-6.7526294888155
0.0080474999999999,-0.0067388021206045,original_variable_s_data,8.0474999999999,-6.7388021206044995
0.00814,-0.0067249722184818,original_variable_s_data,8.139999999999999,-6.724972218481801
0.0082325,-0.0067111397801658,original_variable_s_data,8.2325,-6.7111397801658
0.0083249999999999,-0.0066973048033725,original_variable_s_data,8.3249999999999,-6.6973048033725
0.0084175,-0.0066834672858146,original_variable_s_data,8.4175,-6.6834672858146
0.00851,-0.0066696272252019,original_variable_s_data,8.51,-6.6696272252019
0.0086024999999999,-0.0066557846192412,original_variable_s_data,8.6024999999999,-6.655784619241199
0.008695,-0.0066419394656364,original_variable_s_data,8.695,-6.6419394656363995
0.0087875,-0.0066280917620883,original_variable_s_data,8.7875,-6.6280917620882995
0.0088799999999999,-0.0066142415062947,original_variable_s_data,8.8799999999999,-6.614241506294699
0.0089725,-0.0066003886959505,original_variable_s_data,8.9725,-6.6003886959505
0.009065,-0.0065865333287474,original_variable_s_data,9.065,-6.5865333287474
0.0091575,-0.0065726754023744,original_variable_s_data,9.1575,-6.572675402374401
0.00925,-0.0065588149145171,original_variable_s_data,9.25,-6.558814914517099
0.0093425,-0.0065449518628583,original_variable_s_data,9.3425,-6.5449518628583
0.009435,-0.0065310862450777,original_variable_s_data,9.435,-6.5310862450777
0.0095275,-0.006517218058852,original_variable_s_data,9.5275,-6.5172180588519995
0.00962,-0.0065033473018549,original_variable_s_data,9.62,-6.5033473018549
0.0097125,-0.0064894739717569,original_variable_s_data,9.7125,-6.4894739717569
0.009805,-0.0064755980662255,original_variable_s_data,9.805,-6.4755980662254995
0.0098975,-0.0064617195829252,original_variable_s_data,9.8975,-6.4617195829252
0.00999,-0.0064478385195174,original_variable_s_data,9.99,-6.4478385195174
0.0100825,-0.0064339548736604,original_variable_s_data,10.0825,-6.4339548736604
0.010175,-0.0064200686430096,original_variable_s_data,10.175,-6.4200686430096
0.0102675,-0.0064061798252169,original_variable_s_data,10.2675,-6.4061798252169
0.01036,-0.0063922884179316,original_variable_s_data,10.36,-6.3922884179316
0.0104525,-0.0063783944187995,original_variable_s_data,10.4525,-6.3783944187995
0.010545,-0.0063644978254636,original_variable_s_data,10.545,-6.3644978254636
0.0106375,-0.0063505986355636,original_variable_s_data,10.6375,-6.3505986355636
0.01073,-0.0063366968467362,original_variable_s_data,10.73,-6.3366968467362
0.0108225,-0.006322792456615,original_variable_s_data,10.8225,-6.322792456615
0.010915,-0.0063088854628303,original_variable_s_data,10.915,-6.3088854628303
0.0110075,-0.0062949758630094,original_variable_s_data,11.0075,-6.2949758630094
0.0111,-0.0062810636547765,original_variable_s_data,11.1,-6.2810636547765
0.0111925,-0.0062671488357527,original_variable_s_data,11.192499999999999,-6.2671488357527
0.011285,-0.0062532314035557,original_variable_s_data,11.285,-6.2532314035556995
0.0113775,-0.0062393113558002,original_variable_s_data,11.377500000000001,-6.2393113558002
0.01147,-0.0062253886900979,original_variable_s_data,11.469999999999999,-6.2253886900979
0.0115625,-0.0062114634040571,original_variable_s_data,11.5625,-6.2114634040571
0.011655,-0.0061975354952831,original_variable_s_data,11.655000000000001,-6.1975354952831
0.0117475,-0.0061836049613778,original_variable_s_data,11.747499999999999,-6.1836049613778
0.01184,-0.0061696717999402,original_variable_s_data,11.84,-6.1696717999401995
0.0119325,-0.0061557360085659,original_variable_s_data,11.932500000000001,-6.1557360085659
0.012025,-0.0061417975848474,original_variable_s_data,12.024999999999999,-6.141797584847399
0.0121175,-0.006127856526374,original_variable_s_data,12.1175,-6.127856526374
0.01221,-0.0061139128307318,original_variable_s_data,12.21,-6.1139128307318
0.0123025,-0.0060999664955036,original_variable_s_data,12.302499999999998,-6.0999664955036
0.012395,-0.0060860175182691,original_variable_s_data,12.395,-6.0860175182691005
0.0124875,-0.0060720658966047,original_variable_s_data,12.4875,-6.0720658966047
0.01258,-0.0060581116280836,original_variable_s_data,12.579999999999998,-6.0581116280836
0.0126725,-0.0060441547102758,original_variable_s_data,12.6725,-6.044154710275801
0.012765,-0.006030195140748,original_variable_s_data,12.765,-6.030195140748001
0.0128575,-0.0060162329170637,original_variable_s_data,12.8575,-6.0162329170637
0.01295,-0.006002268036783,original_variable_s_data,12.95,-6.002268036783
0.0130425,-0.005988300497463,original_variable_s_data,13.0425,-5.988300497462999
0.0131349999999999,-0.0059743302966574,original_variable_s_data,13.1349999999999,-5.9743302966574
0.0132275,-0.0059603574319165,original_variable_s_data,13.2275,-5.9603574319165
0.01332,-0.0059463819007876,original_variable_s_data,13.32,-5.9463819007876
0.0134124999999999,-0.0059324037008145,original_variable_s_data,13.4124999999999,-5.9324037008145005
0.013505,-0.0059184228295378,original_variable_s_data,13.504999999999999,-5.9184228295378
0.0135975,-0.0059044392844947,original_variable_s_data,13.5975,-5.904439284494701
0.0136899999999999,-0.0058904530632193,original_variable_s_data,13.6899999999999,-5.8904530632193
0.0137825,-0.0058764641632421,original_variable_s_data,13.782499999999999,-5.8764641632421
0.013875,-0.0058624725820907,original_variable_s_data,13.875,-5.8624725820906995
0.0139674999999999,-0.0058484783172889,original_variable_s_data,13.9674999999999,-5.8484783172889
0.01406,-0.0058344813663576,original_variable_s_data,14.059999999999999,-5.8344813663576005
0.0141525,-0.0058204817268141,original_variable_s_data,14.1525,-5.8204817268141
0.0142449999999999,-0.0058064793961725,original_variable_s_data,14.2449999999999,-5.8064793961725
0.0143375,-0.0057924743719433,original_variable_s_data,14.3375,-5.7924743719433
0.01443,-0.0057784666516341,original_variable_s_data,14.43,-5.7784666516341
0.0145224999999999,-0.0057644562327487,original_variable_s_data,14.5224999999999,-5.7644562327487
0.014615,-0.0057504431127878,original_variable_s_data,14.615,-5.7504431127878
0.0147075,-0.0057364272892487,original_variable_s_data,14.7075,-5.7364272892487005
0.0148,-0.0057224087596252,original_variable_s_data,14.8,-5.722408759625201
0.0148925,-0.0057083875214078,original_variable_s_data,14.8925,-5.708387521407801
0.014985,-0.0056943635720836,original_variable_s_data,14.985,-5.6943635720836
0.0150775,-0.0056803369091364,original_variable_s_data,15.0775,-5.6803369091364
0.01517,-0.0056663075300464,original_variable_s_data,15.17,-5.666307530046399
0.0152625,-0.0056522754322905,original_variable_s_data,15.2625,-5.652275432290501
0.015355,-0.0056382406133423,original_variable_s_data,15.355,-5.6382406133423
0.0154475,-0.0056242030706717,original_variable_s_data,15.4475,-5.6242030706717
0.01554,-0.0056101628017455,original_variable_s_data,15.54,-5.6101628017455
0.0156325,-0.0055961198040267,original_variable_s_data,15.6325,-5.5961198040267
0.015725,-0.0055820740749753,original_variable_s_data,15.725,-5.582074074975299
0.0158174999999999,-0.0055680256120474,original_variable_s_data,15.817499999999901,-5.5680256120474
0.01591,-0.005553974412696,original_variable_s_data,15.91,-5.553974412696
0.0160025,-0.0055399204743704,original_variable_s_data,16.002499999999998,-5.5399204743704
0.0160949999999999,-0.0055258637945167,original_variable_s_data,16.0949999999999,-5.5258637945167
0.0161875,-0.0055118043705771,original_variable_s_data,16.1875,-5.511804370577099
0.01628,-0.0054977421999908,original_variable_s_data,16.279999999999998,-5.4977421999908
0.0163724999999999,-0.0054836772801932,original_variable_s_data,16.372499999999903,-5.4836772801932
0.016465,-0.0054696096086163,original_variable_s_data,16.465,-5.4696096086163
