z_m,z_mm,source_z_mm_before_rescale,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.13793018394648826,137.93018394648826,149.11371237458192,23.871873482155927,0.023871873482155928,23.871873482155927,False
0.138502508361204,138.502508361204,149.73244147157192,24.018369644849766,0.02401836964484977,24.018369644849766,False
0.13907483277591973,139.07483277591973,150.35117056856188,24.166013264871626,0.024166013264871628,24.166013264871626,False
0.13964715719063542,139.64715719063543,150.96989966555182,24.314831735188463,0.024314831735188464,24.314831735188463,False
0.14021948160535117,140.21948160535118,151.58862876254182,24.464853556339296,0.024464853556339296,24.464853556339296,False
0.14079180602006686,140.79180602006684,152.20735785953175,24.61610840016307,0.02461610840016307,24.61610840016307,False
0.1413641304347826,141.3641304347826,152.82608695652175,24.768627178319896,0.024768627178319895,24.768627178319896,False
0.14193645484949832,141.93645484949832,153.44481605351172,24.922442116053773,0.024922442116053774,24.922442116053773,False
0.142508779264214,142.508779264214,154.06354515050165,25.077586831695587,0.025077586831695586,25.077586831695587,False
0.14308110367892976,143.08110367892976,154.68227424749165,25.234096422461732,0.025234096422461733,25.234096422461732,False
0.14365342809364545,143.65342809364546,155.30100334448161,25.392007557168764,0.025392007557168764,25.392007557168764,False
0.14422575250836117,144.22575250836118,155.91973244147155,25.55135857655788,0.02555135857655788,25.55135857655788,False
0.14479807692307692,144.7980769230769,156.53846153846155,25.7121896020068,0.0257121896020068,25.7121896020068,False
0.1453704013377926,145.3704013377926,157.15719063545149,25.87454265350244,0.025874542653502444,25.87454265350244,False
0.14594272575250836,145.94272575250835,157.77591973244148,26.03846177785713,0.02603846177785713,26.03846177785713,False
0.14651505016722408,146.51505016722408,158.39464882943145,26.20399318827687,0.026203993188276868,26.20399318827687,False
0.14708737458193977,147.08737458193977,159.01337792642138,26.37118541653514,0.02637118541653514,26.37118541653514,False
0.1476596989966555,147.6596989966555,159.63210702341135,26.5400894791718,0.026540089479171802,26.5400894791718,False
0.1482320234113712,148.23202341137122,160.25083612040132,26.71075905933048,0.026710759059330482,26.71075905933048,False
0.14880434782608695,148.80434782608694,160.8695652173913,26.883250706071433,0.026883250706071435,26.883250706071433,False
0.14937667224080267,149.37667224080266,161.48829431438128,27.057624053257236,0.027057624053257238,27.057624053257236,False
0.14994899665551836,149.94899665551836,162.10702341137124,27.233942060413415,0.027233942060413414,27.233942060413415,False
