z_m,z_mm,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.10023411371237458,100.23411371237458,14.60402694410801,0.014604026944108011,14.60402694410801,False
0.10085284280936455,100.85284280936455,14.702278761412176,0.014702278761412176,14.702278761412176,False
0.10147157190635452,101.47157190635451,14.800874509197268,0.014800874509197268,14.800874509197268,False
0.10209030100334449,102.09030100334448,14.89981782473615,0.01489981782473615,14.89981782473615,False
0.10270903010033444,102.70903010033445,14.999112409867925,0.014999112409867925,14.999112409867925,False
0.1033277591973244,103.3277591973244,15.098762032613992,0.015098762032613993,15.098762032613992,False
0.10394648829431438,103.94648829431438,15.198770528846483,0.015198770528846483,15.198770528846483,False
0.10456521739130437,104.56521739130437,15.299141804011215,0.015299141804011216,15.299141804011215,False
0.10518394648829432,105.18394648829432,15.399879834907258,0.015399879834907258,15.399879834907258,False
0.10580267558528428,105.80267558528428,15.50098867152548,0.01550098867152548,15.50098867152548,False
0.10642140468227423,106.42140468227423,15.602472438948444,0.015602472438948444,15.602472438948444,False
0.1070401337792642,107.04013377926421,15.704335339314204,0.015704335339314205,15.704335339314204,False
0.10765886287625416,107.65886287625416,15.80658165384662,0.015806581653846623,15.80658165384662,False
0.10827759197324414,108.27759197324414,15.909215744954952,0.015909215744954953,15.909215744954952,False
0.10889632107023411,108.89632107023411,16.012242058405718,0.016012242058405717,16.012242058405718,False
0.10951505016722408,109.51505016722409,16.11566512556976,0.01611566512556976,16.11566512556976,False
0.11013377926421404,110.13377926421404,16.2194895657479,0.0162194895657479,16.2194895657479,False
0.110752508361204,110.752508361204,16.32372008857834,0.016323720088578342,16.32372008857834,False
0.11137123745819398,111.37123745819397,16.428361496529604,0.016428361496529605,16.428361496529604,False
0.11198996655518396,111.98996655518397,16.53341868748249,0.016533418687482492,16.53341868748249,False
0.1126086956521739,112.6086956521739,16.63889665740524,0.01663889665740524,16.63889665740524,False
0.11322742474916388,113.22742474916387,16.744800503125838,0.016744800503125837,16.744800503125838,False
0.11384615384615385,113.84615384615385,16.85113542520588,0.01685113542520588,16.85113542520588,False
0.1144648829431438,114.4648829431438,16.957906730920612,0.016957906730920614,16.957906730920612,False
0.11508361204013377,115.08361204013377,17.06511983734995,0.01706511983734995,17.06511983734995,False
0.11570234113712374,115.70234113712374,17.172780274585566,0.017172780274585568,17.172780274585566,False
0.11632107023411371,116.32107023411372,17.280893689059415,0.017280893689059416,17.280893689059415,False
0.11693979933110368,116.93979933110369,17.389465846999393,0.017389465846999394,17.389465846999393,False
0.11755852842809364,117.55852842809364,17.498502638018085,0.017498502638018085,17.498502638018085,False
0.1181772575250836,118.17725752508359,17.608010078840955,0.017608010078840955,17.608010078840955,False
0.11879598662207357,118.79598662207357,17.717994317180583,0.017717994317180585,17.717994317180583,False
0.11941471571906354,119.41471571906354,17.828461635764132,0.017828461635764133,17.828461635764132,False
0.12003344481605352,120.03344481605352,17.939418456521366,0.017939418456521368,17.939418456521366,False
0.12065217391304348,120.65217391304347,18.05087134494125,0.01805087134494125,18.05087134494125,False
0.12127090301003345,121.27090301003345,18.162827014605394,0.018162827014605396,18.162827014605394,False
0.1218896321070234,121.8896321070234,18.27529233190725,0.01827529233190725,18.27529233190725,False
0.12250836120401336,122.50836120401335,18.38827432096647,0.018388274320966472,18.38827432096647,False
0.12312709030100334,123.12709030100334,18.5017801687483,0.018501780168748302,18.5017801687483,False
0.12374581939799333,123.74581939799333,18.61581723039865,0.01861581723039865,18.61581723039865,False
0.12436454849498328,124.36454849498328,18.730393034806006,0.018730393034806007,18.730393034806006,False
0.12498327759197324,124.98327759197323,18.84551529040207,0.01884551529040207,18.84551529040207,False
0.1256020066889632,125.60200668896321,18.96119189121381,0.018961191891213813,18.96119189121381,False
0.12622073578595316,126.22073578595317,19.07743092318041,0.01907743092318041,19.07743092318041,False
0.12683946488294315,126.83946488294315,19.19424067074923,0.019194240670749232,19.19424067074923,False
0.1274581939799331,127.4581939799331,19.31162962376631,0.019311629623766313,19.31162962376631,False
0.1280769230769231,128.0769230769231,19.429606484677343,0.019429606484677345,19.429606484677343,False
0.12869565217391304,128.69565217391303,19.54818017605654,0.01954818017605654,19.54818017605654,False
0.129314381270903,129.314381270903,19.667359848481905,0.019667359848481905,19.667359848481905,False
0.12993311036789298,129.933110367893,19.787154888776357,0.019787154888776356,19.787154888776357,False
0.13055183946488294,130.55183946488293,19.907574928635892,0.01990757492863589,19.907574928635892,False
0.13117056856187292,131.17056856187293,20.028629853667272,0.02002862985366727,20.028629853667272,False
0.13178929765886288,131.7892976588629,20.150329812858946,0.020150329812858945,20.150329812858946,False
0.13240802675585284,132.40802675585283,20.272685228511246,0.020272685228511247,20.272685228511246,False
0.13302675585284282,133.02675585284283,20.395706806653177,0.020395706806653178,20.395706806653177,False
0.13364548494983275,133.64548494983273,20.51940554797517,0.02051940554797517,20.51940554797517,False
0.13426421404682273,134.26421404682273,20.643792759309616,0.020643792759309616,20.643792759309616,False
0.13488294314381272,134.88294314381272,20.768880065692976,0.020768880065692975,20.768880065692976,False
0.13550167224080267,135.50167224080266,20.894679423045798,0.0208946794230458,20.894679423045798,False
0.13612040133779263,136.12040133779263,21.02120313150999,0.02102120313150999,21.02120313150999,False
0.1367391304347826,136.73913043478262,21.148463849485324,0.021148463849485325,21.148463849485324,False
0.13735785953177257,137.35785953177256,21.27647460841049,0.02127647460841049,21.27647460841049,False
0.13797658862876255,137.97658862876256,21.40524882833764,0.02140524882833764,21.40524882833764,False
0.1385953177257525,138.59531772575252,21.534800334353047,0.02153480033435305,21.534800334353047,False
0.13921404682274247,139.21404682274246,21.665143373900843,0.021665143373900842,21.665143373900843,False
0.13983277591973245,139.83277591973246,21.796292635071065,0.021796292635071067,21.796292635071065,False
0.1404515050167224,140.4515050167224,21.92826326591872,0.02192826326591872,21.92826326591872,False
0.1410702341137124,141.0702341137124,22.061070894885717,0.022061070894885716,22.061070894885717,False
0.14168896321070235,141.68896321070235,22.19473165240337,0.02219473165240337,22.19473165240337,False
0.1423076923076923,142.3076923076923,22.32926219376045,0.02232926219376045,22.32926219376045,False
0.14292642140468229,142.9264214046823,22.464679723328096,0.022464679723328097,22.464679723328096,False
