z_m,z_mm,B_T,B_mT,in_original_range,B_original_interp_mT,B_degree6_unanchored_mT
0.02480416666666667,24.804166666666667,0.0077922133177695165,7.792213317769517,True,7.792213317769517,7.788941340445677
0.024980000000000002,24.980000000000004,0.007810862993433127,7.810862993433126,True,7.810862993433126,7.8080714025407
0.025155833333333336,25.155833333333337,0.007829512669096737,7.8295126690967365,True,7.8295126690967365,7.827210075471245
0.02533166666666667,25.33166666666667,0.007848162344760346,7.848162344760346,True,7.848162344760346,7.846357212729962
0.02536789297658863,25.367892976588628,0.00785200467043163,7.852004670431629,True,7.852004670431629,7.850303067051973
0.025507500000000002,25.507500000000004,0.007866839823252139,7.866839823252139,True,7.866839823252139,7.865512670950235
0.025683333333333336,25.683333333333337,0.00788552451623677,7.88552451623677,True,7.88552451623677,7.884676309881322
0.02585916666666667,25.85916666666667,0.0079042092092214,7.904209209221399,True,7.904209209221399,7.903847992363533
0.025986622073578595,25.986622073578594,0.007917753086836834,7.917753086836834,True,7.917753086836834,7.91774982370211
0.026035000000000003,26.035000000000004,0.007922903591176,7.922903591176,True,7.922903591176,7.923027584303536
0.026210833333333336,26.210833333333337,0.007941623499474979,7.941623499474979,True,7.941623499474979,7.942214954649691
0.02638666666666667,26.38666666666667,0.007960343407773955,7.960343407773955,True,7.960343407773955,7.961409975367529
0.026562500000000003,26.562500000000004,0.007979063316072933,7.979063316072933,True,7.979063316072933,7.98061252141527
0.02660535117056856,26.605351170568557,0.007983625420244765,7.983625420244765,True,7.983625420244765,7.985293372562622
0.026738333333333336,26.738333333333337,0.007997810008754675,7.9978100087546755,True,7.9978100087546755,7.9998224707194305
0.02691416666666667,26.91416666666667,0.00801656533223419,8.01656533223419,True,8.01656533223419,8.019039704150542
0.027090000000000003,27.090000000000003,0.008035320655713706,8.035320655713706,True,8.035320655713706,8.03826410549891
0.02722408026755853,27.224080267558527,0.008049622373952266,8.049622373952266,True,8.049622373952266,8.052928261879373
0.027265833333333336,27.265833333333337,0.008054084436728538,8.05408443672854,True,8.05408443672854,8.057495561450507
0.02744166666666667,27.44166666666667,0.008072875377152552,8.072875377152553,True,8.072875377152553,8.076733961562889
0.027617500000000003,27.617500000000003,0.008091666317576568,8.091666317576568,True,8.091666317576568,8.095979198241263
0.027793333333333337,27.793333333333337,0.008110457258000584,8.110457258000585,True,8.110457258000585,8.115231166714569
0.02784280936454849,27.84280936454849,0.008115744657934123,8.115744657934123,True,8.115744657934123,8.120649490389567
0.02796916666666667,27.96916666666667,0.008129273939837091,8.129273939837091,True,8.129273939837091,8.134489765011706
0.028145000000000003,28.145000000000003,0.00814810070089266,8.14810070089266,True,8.14810070089266,8.1537548939378
0.028320833333333337,28.320833333333336,0.008166927461948227,8.166927461948227,True,8.166927461948227,8.173026457050572
0.02846153846153846,28.461538461538463,0.008181992988932177,8.181992988932176,True,8.181992988932176,8.188452494323727
0.02849666666666667,28.49666666666667,0.00818576142037695,8.18576142037695,True,8.18576142037695,8.19230436063679
0.028672500000000004,28.672500000000003,0.008204624207699969,8.204624207699968,True,8.204624207699968,8.211588513688804
0.028848333333333337,28.848333333333336,0.008223486995022986,8.223486995022986,True,8.223486995022986,8.230878827881154
0.02902416666666667,29.02416666666667,0.008242349782346005,8.242349782346006,True,8.242349782346006,8.250175217547277
0.02908026755852843,29.08026755852843,0.008248368090545929,8.24836809054593,True,8.24836809054593,8.256333134565967
0.029200000000000004,29.200000000000003,0.008261237242867469,8.261237242867468,True,8.261237242867468,8.269477599656291
0.029375833333333337,29.375833333333336,0.008280136264068903,8.280136264068902,True,8.280136264068902,8.288785893789845
0.02955166666666667,29.55166666666667,0.008299035285270337,8.299035285270337,True,8.299035285270337,8.308100022119097
0.029698996655518395,29.698996655518396,0.008314870693324834,8.314870693324833,True,8.314870693324833,8.324287683972605
0.029727500000000004,29.727500000000003,0.008317940214119432,8.317940214119432,True,8.317940214119432,8.327419909381721
