z_m,B_T,target_region,z_mm,B_mT
0.1170125,0.010343673182350516,original_variable_s_data,117.0125,10.343673182350516
0.117105,0.010365751313605884,original_variable_s_data,117.105,10.365751313605884
0.1171975,0.01038784230523878,original_variable_s_data,117.19749999999999,10.38784230523878
0.11729,0.010409946183732812,original_variable_s_data,117.29,10.409946183732812
0.1173825,0.01043206297565909,original_variable_s_data,117.38250000000001,10.432062975659091
0.117475,0.01045419270767665,original_variable_s_data,117.475,10.454192707676649
0.1175675,0.010476335406532863,original_variable_s_data,117.56750000000001,10.476335406532863
0.11766,0.010498491099063844,original_variable_s_data,117.66,10.498491099063845
0.1177525,0.010520659812194825,original_variable_s_data,117.7525,10.520659812194825
0.117845,0.010542841572940633,original_variable_s_data,117.845,10.542841572940633
0.1179375,0.010565036408406068,original_variable_s_data,117.9375,10.565036408406067
0.11803,0.010587244345786303,original_variable_s_data,118.03,10.587244345786303
0.1181225,0.01060946541236736,original_variable_s_data,118.1225,10.60946541236736
0.118215,0.010631699635526496,original_variable_s_data,118.215,10.631699635526497
0.1183075,0.010653947042732625,original_variable_s_data,118.30749999999999,10.653947042732625
0.1184,0.01067620766154677,original_variable_s_data,118.4,10.676207661546771
0.1184925,0.01069848151962248,original_variable_s_data,118.4925,10.69848151962248
0.118585,0.010720768644706256,original_variable_s_data,118.585,10.720768644706256
0.1186775,0.010743069064638032,original_variable_s_data,118.67750000000001,10.743069064638032
0.11877,0.010765382807351547,original_variable_s_data,118.77,10.765382807351546
0.1188625,0.01078770990087484,original_variable_s_data,118.8625,10.78770990087484
0.118955,0.010810050373330675,original_variable_s_data,118.955,10.810050373330675
0.1190475,0.010832404252936976,original_variable_s_data,119.0475,10.832404252936975
0.11914,0.01085477156800731,original_variable_s_data,119.14,10.85477156800731
0.1192325,0.010877152346951307,original_variable_s_data,119.2325,10.877152346951307
0.119325,0.010899546618275144,original_variable_s_data,119.325,10.899546618275144
0.1194175,0.010921954410581976,original_variable_s_data,119.41749999999999,10.921954410581975
0.11951,0.010944375752572406,original_variable_s_data,119.51,10.944375752572407
0.1196025,0.010966810673044967,original_variable_s_data,119.6025,10.966810673044968
0.119695,0.010989259200896566,original_variable_s_data,119.695,10.989259200896566
0.1197875,0.01101172136512297,original_variable_s_data,119.78750000000001,11.01172136512297
0.11988,0.011034197194819255,original_variable_s_data,119.88,11.034197194819255
0.1199725,0.011056686719180323,original_variable_s_data,119.9725,11.056686719180323
0.120065,0.011079189967501336,original_variable_s_data,120.06500000000001,11.079189967501335
0.1201575,0.011101706969178214,original_variable_s_data,120.1575,11.101706969178215
0.12025,0.011124237753708143,original_variable_s_data,120.25,11.124237753708144
0.1203425,0.011146782350690016,original_variable_s_data,120.3425,11.146782350690016
0.120435,0.011169340789824964,original_variable_s_data,120.435,11.169340789824965
0.1205275,0.011191913100916832,original_variable_s_data,120.52749999999999,11.191913100916832
0.12062,0.011214499313872684,original_variable_s_data,120.62,11.214499313872684
0.1207125,0.011237099458703275,original_variable_s_data,120.7125,11.237099458703275
