z_m,B_T,B_mT,B_original_T,B_original_mT,original_detuning_MHz,equivalent_detuning_MHz,field_offset_removed_mT
0.0453703703703703,0.0047890208239634,4.7890208239634,0.010044163840866,10.044163840866036,-600.0,-526.447731260968,5.2551430169026006
0.0455555555555555,0.0048100004866982,4.8100004866982,0.0100651435036008,10.065143503600812,-600.0,-526.447731260968,5.2551430169026006
0.0457407407407407,0.004830993575684699,4.830993575684699,0.0100861365925873,10.086136592587346,-600.0,-526.447731260968,5.2551430169026006
0.0459259259259259,0.0048520001167329995,4.852000116733,0.0101071431336356,10.107143133635654,-600.0,-526.447731260968,5.2551430169026006
0.0461111111111111,0.0048730201357358996,4.873020135735899,0.0101281631526385,10.128163152638589,-600.0,-526.447731260968,5.2551430169026006
0.0462962962962962,0.004894053658669499,4.894053658669499,0.0101491966755721,10.149196675572156,-600.0,-526.447731260968,5.2551430169026006
0.0464814814814814,0.004915100711593299,4.9151007115933,0.0101702437284959,10.170243728495912,-600.0,-526.447731260968,5.2551430169026006
0.0466666666666666,0.004936161320650699,4.936161320650699,0.0101913043375533,10.19130433755333,-600.0,-526.447731260968,5.2551430169026006
0.0468518518518518,0.0049572355120695,4.9572355120694995,0.0102123785289721,10.212378528972195,-600.0,-526.447731260968,5.2551430169026006
0.047037037037037,0.0049783233121623,4.9783233121623,0.0102334663290649,10.233466329064973,-600.0,-526.447731260968,5.2551430169026006
0.0472222222222222,0.004999424747326499,4.999424747326499,0.0102545677642291,10.254567764229186,-600.0,-526.447731260968,5.2551430169026006
0.0474074074074074,0.0050205398440452,5.0205398440452,0.0102756828609478,10.275682860947825,-600.0,-526.447731260968,5.2551430169026006
0.0475925925925925,0.0050416686288871,5.0416686288871,0.0102968116457897,10.29681164578971,-600.0,-526.447731260968,5.2551430169026006
0.0477777777777777,0.005062811128507199,5.0628111285071995,0.0103179541454098,10.317954145409884,-600.0,-526.447731260968,5.2551430169026006
0.0479629629629629,0.0050839673696474,5.0839673696474,0.01033911038655,10.33911038655003,-600.0,-526.447731260968,5.2551430169026006
0.0481481481481481,0.0051051373791362,5.1051373791362,0.0103602803960388,10.360280396038831,-600.0,-526.447731260968,5.2551430169026006
0.0483333333333333,0.0051263211838898,5.1263211838898,0.0103814642007924,10.381464200792404,-600.0,-526.447731260968,5.2551430169026006
0.0485185185185185,0.005147518810912,5.1475188109120005,0.0104026618278146,10.402661827814647,-600.0,-526.447731260968,5.2551430169026006
0.0487037037037037,0.0051687302872951,5.1687302872951,0.0104238733041977,10.4238733041977,-600.0,-526.447731260968,5.2551430169026006
0.0488888888888888,0.005189955640219699,5.189955640219699,0.0104450986571223,10.44509865712231,-600.0,-526.447731260968,5.2551430169026006
0.049074074074074,0.0052111948969556,5.2111948969555995,0.0104663379138582,10.466337913858252,-600.0,-526.447731260968,5.2551430169026006
0.0492592592592592,0.0052324480848621,5.232448084862099,0.0104875911017647,10.48759110176474,-600.0,-526.447731260968,5.2551430169026006
0.0494444444444444,0.0052537152313882,5.2537152313882,0.0105088582482908,10.50885824829082,-600.0,-526.447731260968,5.2551430169026006
0.0496296296296296,0.0052749963640730995,5.2749963640730995,0.0105301393809757,10.530139380975786,-600.0,-526.447731260968,5.2551430169026006
0.0498148148148148,0.0052962915105469995,5.296291510546999,0.0105514345274496,10.551434527449652,-600.0,-526.447731260968,5.2551430169026006
0.0499999999999999,0.0053176006985308005,5.317600698530801,0.0105727437154334,10.572743715433464,-600.0,-526.447731260968,5.2551430169026006
0.0501851851851851,0.005338923955837199,5.338923955837199,0.0105940669727398,10.594066972739842,-600.0,-526.447731260968,5.2551430169026006
0.0503703703703703,0.0053602613103707,5.3602613103707,0.0106154043272733,10.6154043272733,-600.0,-526.447731260968,5.2551430169026006
0.0505555555555555,0.0053816127901281,5.3816127901281,0.0106367558070307,10.636755807030728,-600.0,-526.447731260968,5.2551430169026006
0.0507407407407407,0.0054029784231992,5.4029784231992,0.0106581214401018,10.658121440101814,-600.0,-526.447731260968,5.2551430169026006
0.0509259259259259,0.005424358237766799,5.424358237766799,0.0106795012546694,10.67950125466946,-600.0,-526.447731260968,5.2551430169026006
0.0511111111111111,0.0054457522621076,5.4457522621076,0.0107008952790102,10.700895279010233,-600.0,-526.447731260968,5.2551430169026006
0.0512962962962962,0.0054671605245921,5.4671605245921,0.0107223035414947,10.722303541494789,-600.0,-526.447731260968,5.2551430169026006
0.0514814814814814,0.005488583053685699,5.488583053685699,0.0107437260705883,10.743726070588316,-600.0,-526.447731260968,5.2551430169026006
0.0516666666666666,0.0055100198779483,5.5100198779483,0.0107651628948509,10.765162894850976,-600.0,-526.447731260968,5.2551430169026006
0.0518518518518518,0.0055314710260357,5.5314710260357005,0.0107866140429383,10.786614042938346,-600.0,-526.447731260968,5.2551430169026006
0.052037037037037,0.0055529365266992,5.552936526699201,0.0108080795436018,10.808079543601878,-600.0,-526.447731260968,5.2551430169026006
0.0522222222222222,0.0055744164087867,5.5744164087867,0.0108295594256893,10.829559425689318,-600.0,-526.447731260968,5.2551430169026006
0.0524074074074074,0.0055959107012426,5.595910701242601,0.0108510537181452,10.8510537181452,-600.0,-526.447731260968,5.2551430169026006
0.0525925925925925,0.0056174194331086,5.6174194331086005,0.0108725624500112,10.872562450011277,-600.0,-526.447731260968,5.2551430169026006
0.0527777777777777,0.005638942633524299,5.638942633524299,0.0108940856504269,10.894085650426966,-600.0,-526.447731260968,5.2551430169026006
0.0529629629629629,0.005660480331727199,5.660480331727199,0.0109156233486298,10.915623348629834,-600.0,-526.447731260968,5.2551430169026006
0.0531481481481481,0.005682032557053399,5.682032557053399,0.010937175573956,10.937175573956052,-600.0,-526.447731260968,5.2551430169026006
0.0533333333333333,0.0057035993389382,5.7035993389382,0.0109587423558408,10.958742355840862,-600.0,-526.447731260968,5.2551430169026006
0.0535185185185185,0.005725180706916399,5.725180706916399,0.010980323723819,10.980323723819035,-600.0,-526.447731260968,5.2551430169026006
0.0537037037037037,0.005746776690622699,5.746776690622699,0.0110019197075253,11.001919707525364,-600.0,-526.447731260968,5.2551430169026006
0.0538888888888888,0.0057683873197925005,5.768387319792501,0.0110235303366951,11.023530336695131,-600.0,-526.447731260968,5.2551430169026006
0.054074074074074,0.005790012624261899,5.790012624261899,0.0110451556411645,11.04515564116456,-600.0,-526.447731260968,5.2551430169026006
0.0542592592592592,0.0058116526339687,5.8116526339687,0.0110667956508713,11.066795650871333,-600.0,-526.447731260968,5.2551430169026006
0.0544444444444444,0.005833307378952399,5.833307378952399,0.011088450395855,11.088450395855066,-600.0,-526.447731260968,5.2551430169026006
0.0546296296296296,0.0058549768893551,5.8549768893551,0.0111101199062577,11.11011990625776,-600.0,-526.447731260968,5.2551430169026006
0.0548148148148148,0.0058766611954217006,5.8766611954217005,0.0111318042123243,11.131804212324363,-600.0,-526.447731260968,5.2551430169026006
0.055,0.0058983603275005,5.8983603275005,0.0111535033444031,11.15350334440318,-600.0,-526.447731260968,5.2551430169026006
0.0551851851851851,0.0059200743160438005,5.9200743160438005,0.0111752173329464,11.175217332946422,-600.0,-526.447731260968,5.2551430169026006
0.0553703703703703,0.005941803191608,5.941803191608,0.0111969462085106,11.196946208510685,-600.0,-526.447731260968,5.2551430169026006
0.0555555555555555,0.005963546984854799,5.9635469848547995,0.0112186900017574,11.218690001757466,-600.0,-526.447731260968,5.2551430169026006
0.0557407407407407,0.005985305726550999,5.985305726550999,0.0112404487434536,11.240448743453657,-600.0,-526.447731260968,5.2551430169026006
0.0559259259259259,0.006007079447569399,6.007079447569399,0.011262222464472,11.26222246447203,-600.0,-526.447731260968,5.2551430169026006
0.0561111111111111,0.006028868178889199,6.0288681788892,0.0112840111957918,11.284011195791807,-600.0,-526.447731260968,5.2551430169026006
0.0562962962962962,0.006050671951596499,6.050671951596499,0.0113058149684991,11.305814968499114,-600.0,-526.447731260968,5.2551430169026006
0.0564814814814814,0.006072490796884899,6.072490796884899,0.0113276338137875,11.327633813787545,-600.0,-526.447731260968,5.2551430169026006
0.0566666666666666,0.006094324746055999,6.094324746055999,0.0113494677629586,11.34946776295863,-600.0,-526.447731260968,5.2551430169026006
0.0568518518518518,0.0061161738305198,6.1161738305198,0.0113713168474224,11.371316847422426,-600.0,-526.447731260968,5.2551430169026006
0.057037037037037,0.006138038081795299,6.138038081795299,0.0113931810986979,11.393181098697983,-600.0,-526.447731260968,5.2551430169026006
0.0572222222222222,0.0061599175315113,6.1599175315113,0.0114150605484139,11.41506054841391,-600.0,-526.447731260968,5.2551430169026006
0.0574074074074074,0.0061818122114063,6.181812211406299,0.0114369552283089,11.4369552283089,-600.0,-526.447731260968,5.2551430169026006
0.0575925925925925,0.0062037221533296,6.2037221533296,0.0114588651702322,11.45886517023226,-600.0,-526.447731260968,5.2551430169026006
0.0577777777777777,0.0062256473892418,6.2256473892418,0.0114807904061444,11.480790406144465,-600.0,-526.447731260968,5.2551430169026006
0.0579629629629629,0.006247587951214999,6.2475879512149985,0.0115027309681176,11.502730968117673,-600.0,-526.447731260968,5.2551430169026006
0.0581481481481481,0.006269543871433699,6.269543871433699,0.0115246868883363,11.524686888336328,-600.0,-526.447731260968,5.2551430169026006
