z_mm,B_sim_mT
164.0,28.83324208261492
164.25,28.89207540490226
164.5,28.95124189810246
164.75,29.010769164313164
165.0,29.070685709664154
165.25,29.131020921136393
165.5,29.191805039652767
165.75,29.253069129249326
166.0,29.314845042130564
166.25,29.377165379406026
166.5,29.44006344730103
166.75,29.503573208627692
167.0,29.56772922929814
167.25,29.632566619655893
167.5,29.698120970397014
167.75,29.76442828284786
168.0,29.831524893362584
168.25,29.89944739159979
168.5,29.96823253243555
168.75,30.037917141267947
169.0,30.108538012467903
169.25,30.180131800731576
169.5,30.252734905091764
169.75,30.326383345349527
170.0,30.401112630692978
170.25,30.47695762027796
170.5,30.55395237555577
170.75,30.632130004146052
171.0,30.711522495068948
171.25,30.79216054517012
171.5,30.874073376594886
171.75,30.957288545195222
172.0,31.041831739783852
172.25,31.127726572186255
172.5,31.214994358081604
172.75,31.303653888670137
173.0,31.393721193255843
173.25,31.485209292891273
173.5,31.578127945294735
173.75,31.672483381320358
174.0,31.768278033338774
174.25,31.865510255969244
174.5,31.964174039695052
174.75,32.06425871799173
175.0,32.16574866870175
175.25,32.2686230105015
175.5,32.37285529542383
175.75,32.47841319852464
176.0,32.585258205911906
176.25,32.69334530249189
176.5,32.802622660927454
176.75,32.91303133344805
177.0,33.024504948298315
177.25,33.13696941276039
177.5,33.25034262483496
177.75,33.36453419581308
178.0,33.479445186115775
178.25,33.594967856917734
178.5,33.71098544020371
178.75,33.82737193002913
179.0,33.943991897866546
179.25,34.06070033501596
179.5,34.17734252513464
179.75,34.293753950000365
180.0,34.40976023165564
180.25,34.52517711408823
180.5,34.63981048758166
180.75,34.75345645881389
181.0,34.865901469693235
181.25,34.97692246779175
181.5,35.08628713106791
181.75,35.19375414935905
182.0,35.29907356486837
182.25,35.401987173570205
182.5,35.50222898911018
182.75,35.59952577038375
183.0,35.69359761353762
183.25,35.78415860865662
183.5,35.870917560874766
183.75,35.95357877508673
184.0,36.03184290284092
184.25,36.10540784936933
184.5,36.173969738062404
184.75,36.2372239290332
185.0,36.2948660877428
185.25,36.3465932989879
185.5,36.39210522088918
185.75,36.43110527287649
186.0,36.463301851053814
186.25,36.48840956375356
186.5,36.50615047956688
186.75,36.51625537967481
187.0,36.5184650059123
187.25,36.51253129568602
187.5,36.498218594642545
187.75,36.47530483785483
188.0,36.443582690268904
188.25,36.402860637231136
188.5,36.35296401610634
188.75,36.29373598029531
