z_mm,B_sim_mT
55.99999999999999,8.286954653838135
56.24999999999999,8.320348880495029
56.49999999999999,8.35379693419173
56.74999999999999,8.387294673355996
56.99999999999999,8.420837791525722
57.24999999999999,8.454421844694526
57.49999999999999,8.488042280770038
57.74999999999999,8.521694470810179
57.99999999999999,8.555373741678304
58.24999999999999,8.589075409738378
58.5,8.622794815197592
58.75,8.656527356695147
59.0,8.69026852573324
59.25,8.724013940548922
59.5,8.757759379033873
59.75,8.791500810322747
60.0,8.825234424689445
60.25,8.858956661414377
60.5,8.892664234313566
60.75,8.926354154652492
61.0,8.960023751203051
61.25,8.993670687240312
61.5,9.027292974316627
61.75,9.060888982693163
62.0,9.094457448352708
62.25,9.127997476561792
62.5,9.161508541994491
62.75,9.194990485473546
63.0,9.22844350742674
63.25,9.261868158196625
63.5,9.29526532537949
63.75,9.328636218404295
64.0,9.361982350593705
64.25,9.395305518977052
64.5,9.428607782148251
64.75,9.461891436481023
65.0,9.495158991027845
65.25,9.528413141438705
65.5,9.56165674324043
65.75,9.594892784817064
66.0,9.628124360426778
66.25,9.661354643581198
66.5,9.694586861098713
66.75,9.727824268125126
67.0,9.761070124392754
67.25,9.794327671963165
67.5,9.827600114670448
67.75,9.860890599449787
67.99999999999999,9.894202199703416
68.24999999999999,9.927537900820274
68.49999999999999,9.960900587930086
68.74999999999999,9.994293035935687
68.99999999999999,10.027717901831073
69.24999999999999,10.06117771927674
69.49999999999999,10.094674895369161
69.74999999999999,10.128211709508202
69.99999999999999,10.161790314235384
70.25,10.19541273788769
70.5,10.229080888886209
70.75,10.262796561457202
71.0,10.296561442564698
71.25,10.330377119819573
71.5,10.364245090119812
71.75,10.398166768770489
72.0,10.432143498830403
72.25,10.466176560434738
72.5,10.500267179849741
72.75,10.534416538026232
73.0,10.568625778433251
73.25,10.602896013971247
73.5,10.637228332785762
73.75,10.671623802826693
74.0,10.70608347502514
74.25,10.740608384988727
74.5,10.775199553146596
74.75,10.809857983306992
75.0,10.844584659622369
75.25,10.879380541989057
75.5,10.914246559940414
75.75,10.94918360512289
76.0,10.9841925224739
76.25,11.019274100247538
76.5,11.05442905905921
76.75,11.089658040142305
77.0,11.124961593029148
77.25,11.160340162883791
77.5,11.195794077726175
77.75,11.231323535795008
78.0,11.26692859330047
78.25,11.302609152817594
78.5,11.338364952566595
78.75,11.374195556817943
79.0,11.410100347647228
79.25,11.446078518248626
79.5,11.482129067995647
79.75,11.518250799414659
80.0,11.554442317210428
80.25,11.59070202945412
80.5,11.627028151013347
80.75,11.663418709271186
81.0,11.699871552147513
81.25,11.73638435840138
81.5,11.772954650158892
81.75,11.809579807576627
82.0,11.846257085517793
82.25,11.882983632086189
82.5,11.919756508833501
82.75,11.956572712427933
83.0,11.993429197547682
83.25,12.030322900741382
83.5,12.067250764980038
83.75,12.104209764611099
84.0,12.141196930415664
84.24999999999999,12.178209374464476
84.49999999999999,12.215244314467505
84.74999999999999,12.252299097315344
84.99999999999999,12.289371221518934
85.24999999999999,12.326458358266319
85.49999999999999,12.363558370832116
85.75,12.400669332095726
86.0,12.437789539949172
86.25,12.47491753040292
86.5,12.512052088229213
86.75,12.549192255015768
87.0,12.586337334538179
87.25,12.623486895396614
87.5,12.66064077090048
87.75,12.697799056223301
88.0,12.734962102888655
88.25,12.772130510685663
88.5,12.8093051171492
88.75,12.846486984774563
89.0,12.883677386168696
89.25,12.920877787369493
89.5,12.958089829590667
89.75,12.995315309672126
90.0,13.032556159533742
90.25,13.069814424944227
90.5,13.107092243925555
90.75,13.14439182511779
91.0,13.18171542642777
91.25,13.219065334279575
91.5,13.256443843773475
91.75,13.293853240044298
92.0,13.331295781089707
92.25,13.368773682313922
92.5,13.406289103003497
92.75,13.44384413491909
93.0,13.481440793151345
93.25,13.519081009350508
93.5,13.556766627398796
93.75,13.59449940155228
94.0,13.632280997036256
94.25,13.670112993034572
94.5,13.707996887970953
94.75,13.745934106938387
95.0,13.783926011093165
95.25,13.82197390879245
95.5,13.860079068220303
95.75,13.898242731216168
96.0,13.936466127993558
96.25,13.974750492414918
96.5,14.01309707747199
96.75,14.051507170609776
97.0,14.089982108526899
97.25,14.128523291085475
97.5,14.167132193970321
97.75,14.205810379749668
98.0,14.244559507008294
98.25,14.28338133724811
98.5,14.322277739281365
98.75,14.36125069087637
99.0,14.400302277455848
99.25,14.439434687691705
99.5,14.47865020588807
99.75,14.517951201094958
99.99999999999999,14.557340112948088
100.24999999999999,14.59681943428487
100.49999999999999,14.636391690641858
100.74999999999999,14.676059416794324
100.99999999999999,14.715825130552618
101.24999999999999,14.755691304082905
101.5,14.79566033306925
101.75,14.83573450408117
102.0,14.875915960552515
102.25,14.916206667815318
102.5,14.956608377664075
102.75,14.997122592951365
103.0,15.037750532734963
103.25,15.0784930985082
103.5,15.119350842049874
103.75,15.160323935426565
104.0,15.201412143669062
104.25,15.242614800625631
104.5,15.283930788468133
104.75,15.325358521292614
105.0,15.366895933214659
105.25,15.408540471311433
105.5,15.450289093708077
105.75,15.492138273045752
106.0,15.534084005504331
106.25,15.576121825483307
106.5,15.618246825972932
106.75,15.66045368457334
107.0,15.702736695044152
107.25,15.745089804191714
107.5,15.787506653826878
107.75,15.829980627453537
108.0,15.872504901279244
108.25,15.915072499073942
108.5,15.957676350342679
108.75,16.000309351224516
109.0,16.042964427482506
109.25,16.085634598910467
109.5,16.128313044451186
109.75,16.17099316729877
110.0,16.21366865924511
110.25,16.25633356352769
110.5,16.298982335442826
110.75,16.341609900005466
111.0,16.384211705963395
111.25,16.42678377551023
111.5,16.469322749087077
111.75,16.511825924717055
112.0,16.554291291379215
112.25,16.596717555998083
112.5,16.63910416370064
112.75,16.681451311074223
113.0,16.723759952243853
113.25,16.766031797676465
113.5,16.808269305709533
113.75,16.850475666892923
114.0,16.89265478132277
114.25,16.934811229234843
114.5,16.97695023520957
114.75,17.019077626421755
115.0,17.061199785442966
115.25,17.103323598172597
115.5,17.145456397534407
115.75,17.187605903626896
116.0,17.22978016105847
116.25,17.271987474230684
116.5,17.31423634135459
116.75,17.356535387996214
117.0,17.398893300946938
117.25,17.441318763203096
117.50000000000001,17.48382039081705
117.75000000000001,17.526406672348685
118.00000000000001,17.569085911603022
118.25000000000001,17.611866174287115
118.50000000000001,17.65475523915682
118.75000000000001,17.69776055415495
119.00000000000001,17.740889197965092
119.25000000000001,17.784147847322558
119.50000000000001,17.827542750336786
119.75000000000001,17.87107970598838
120.00000000000001,17.914764049871103
120.25000000000001,17.958600646155517
120.50000000000001,18.00259388565775
120.75000000000001,18.04674768980613
121.00000000000001,18.091065520210567
121.25000000000001,18.13555039345691
121.50000000000001,18.1802049006715
121.75000000000001,18.225031231331386
122.00000000000001,18.270031200734152
122.25000000000001,18.31520628048908
122.50000000000001,18.360557631348644
122.75000000000001,18.406086137668293
123.00000000000001,18.451792442761427
123.25000000000001,18.497676984408105
123.50000000000001,18.543740029778956
123.75000000000001,18.58998170905028
124.00000000000001,18.63640204701327
124.24999999999999,18.683000992017853
124.49999999999999,18.729778441640434
124.74999999999999,18.776734264523803
