z_mm,B_sim_mT
110.5,18.522257531920886
110.75,18.55914521525388
111.0,18.596072528957976
111.25,18.633043122905097
111.5,18.67006067275932
111.75,18.707128873911717
112.0,18.744251435374032
112.25,18.781432073625368
112.5,18.8186745064082
112.75,18.85598244647208
113.0,18.893359595265387
113.25,18.930809636578093
113.5,18.968336230140725
113.75,19.005943005187067
114.0,19.04363355399066
114.25,19.081411425387163
114.5,19.11928011829708
114.75,19.157243075265132
115.0,19.195303676034342
115.25,19.233465231174637
115.5,19.27173097578679
115.75,19.310104063303616
116.0,19.348587559410994
116.25,19.38718443611172
116.5,19.425897565954834
116.75,19.46472971645304
117.0,19.50368354471001
117.25,19.542761592278246
117.50000000000001,19.58196628026671
117.75000000000001,19.621299904716054
118.00000000000001,19.660764632256914
118.25000000000001,19.700362496064788
118.50000000000001,19.74009539212246
118.75000000000001,19.77996507579829
119.00000000000001,19.819973158746173
119.25000000000001,19.860121106129633
119.50000000000001,19.90041023417049
119.75000000000001,19.940841708018674
120.00000000000001,19.98141653993804
120.25000000000001,20.022135587799543
120.50000000000001,20.062999553871215
120.75000000000001,20.104008983891962
121.00000000000001,20.145164266414163
121.25000000000001,20.186465632398605
121.50000000000001,20.22791315504387
121.75000000000001,20.269506749831397
122.00000000000001,20.31124617476713
122.25000000000001,20.35313103080041
122.50000000000001,20.395160762401378
122.75000000000001,20.437334658279095
123.00000000000001,20.479651852223753
123.25000000000001,20.522111324058365
123.50000000000001,20.564711900687637
123.75000000000001,20.607452257234222
124.00000000000001,20.65033091825592
124.24999999999999,20.69334625904054
124.49999999999999,20.736496506979265
124.74999999999999,20.77977974302294
124.99999999999999,20.823193903230276
125.25,20.86673678042097
125.5,20.91040602595147
125.75,20.95419915163511
126.0,20.998113531832747
126.25,21.042146405744354
126.5,21.08629487993543
126.75,21.130555931135948
127.0,21.17492640935256
127.25,21.21940304133729
127.5,21.263982434458203
127.75,21.308661081019004
128.0,21.353435363075008
128.25,21.398301557793456
128.5,21.443255843405055
128.75,21.48829430579251
129.0,21.533412945759075
129.25,21.578607687017502
129.5,21.623874384935505
129.75,21.669208836069092
130.0,21.71460678850981
130.25,21.760063953065355
130.5,21.805576015286107
130.75,21.85113864834254
131.0,21.896747526750048
131.25,21.94239834092908
131.5,21.98808681257931
131.75,22.033808710837135
132.0,22.079559869175803
132.25,22.125336202998287
132.5,22.171133727862525
132.75,22.21694857826966
133.0,22.26277702693609
133.25,22.308615504461365
133.5,22.354460619295445
133.75,22.400309177900866
134.0,22.44615820499831
134.25,22.49200496377764
134.5,22.537846975951204
134.75,22.58368204152165
135.0,22.629508258133317
135.25,22.675324039874145
135.5,22.721128135394036
135.75,22.766919645205938
136.0,22.812698038037503
136.25,22.85846316610405
136.5,22.904215279177627
136.75,22.94995503733225
137.0,22.995683522252143
137.25,23.041402246997265
137.5,23.08711316412915
137.75,23.132818672110158
138.0,23.178521619899225
138.25,23.224225309679323
138.5,23.26993349766308
138.75,23.315650392936387
139.0,23.361380654312033
139.25,23.407129385178994
139.5,23.452902126346242
139.75,23.498704846893048
140.0,23.544543933050896
140.25,23.59042617515471
140.5,23.636358752713456
140.75,23.682349217661635
141.0,23.728405475864307
141.25000000000003,23.774535766957918
141.50000000000003,23.820748642618856
141.75000000000003,23.867052943359127
142.00000000000003,23.913457773956143
142.25000000000003,23.959972477628853
142.50000000000003,24.006606609077572
142.75000000000003,24.05336990650801
143.00000000000003,24.100272262762292
143.25000000000003,24.147323695680903
143.50000000000003,24.194534317819226
143.75000000000003,24.24191430564119
144.00000000000003,24.289473868310324
144.25000000000003,24.337223216195106
144.50000000000003,24.385172529201775
144.75000000000003,24.433331925042566
145.00000000000003,24.48171142754217
145.25000000000003,24.53032093507924
145.50000000000003,24.579170189253354
145.75000000000003,24.628268743861717
146.00000000000003,24.677625934262817
146.25000000000003,24.72725084719839
146.50000000000003,24.777152291138393
146.75000000000003,24.827338767208143
147.00000000000003,24.877818440751188
147.25000000000003,24.92859911357705
147.50000000000003,24.979688196938852
147.75000000000003,25.031092685282704
148.00000000000003,25.082819130808748
148.25000000000003,25.13487361888236
148.50000000000003,25.187261744333888
148.75000000000003,25.239988588686362
149.00000000000003,25.293058698352443
149.25000000000003,25.346476063844946
149.50000000000003,25.40024410004947
149.75000000000003,25.45436562761245
150.00000000000003,25.50884285550408
150.25000000000003,25.563677364822002
150.50000000000003,25.61887009390917
150.75000000000003,25.674421324867005
151.00000000000003,25.730330671553066
151.25000000000003,25.78659706916087
151.50000000000003,25.843218765487904
151.75000000000003,25.900193314005623
152.00000000000003,25.957517568853316
152.25000000000003,26.015187681884353
152.50000000000003,26.073199101899746
152.75000000000003,26.13154657620889
153.00000000000003,26.190224154661255
153.25000000000003,26.249225196295047
153.50000000000003,26.308542378749667
153.75000000000003,26.368167710587304
154.00000000000003,26.42809254666636
154.25000000000003,26.48830760670349
154.50000000000003,26.54880299715401
154.75000000000003,26.60956823653031
155.00000000000003,26.670592284265823
155.25000000000003,26.731863573217243
155.50000000000003,26.793370045881318
155.75000000000003,26.855099194382372
156.0,26.917038104265956
156.25,26.979173502110005
156.5,27.041491806939163
