z_mm,B_sim_mT
31.000000000000004,-6.0529344951510495
31.25,-5.993484523906079
31.5,-5.935242484996317
31.75,-5.878197212787077
32.0,-5.822336338472192
32.25,-5.767646344570664
32.5,-5.714112618331721
32.75,-5.661719504040823
33.0,-5.6104503542256285
33.25,-5.560287579766759
33.5,-5.511212698923349
33.75,-5.463206385287886
34.0,-5.416248514688951
34.25,-5.370318211063722
34.5,-5.325393891325104
34.75,-5.28145330925061
35.0,-5.23847359842201
35.25,-5.196431314246107
35.50000000000001,-5.15530247508802
35.75000000000001,-5.115062602548725
36.00000000000001,-5.075686760918814
36.25000000000001,-5.037149595840228
36.50000000000001,-4.999425372206898
36.75000000000001,-4.9624880113346075
37.00000000000001,-4.926311127428882
37.25000000000001,-4.890868063378455
37.50000000000001,-4.856131925899928
37.75000000000001,-4.822075620057489
38.00000000000001,-4.788671883179212
38.25000000000001,-4.755893318189329
38.50000000000001,-4.723712426373214
38.75000000000001,-4.6921016395894535
39.00000000000001,-4.6610333519404925
39.25000000000001,-4.630479950910759
39.50000000000001,-4.600413847978268
39.75000000000001,-4.570807508702931
39.99999999999999,-4.541633482291998
40.24999999999999,-4.512864430640144
40.49999999999999,-4.484473156839105
40.74999999999999,-4.4564326331488795
40.99999999999999,-4.428716028420098
41.24999999999999,-4.401296734954416
41.49999999999999,-4.374148394787586
41.74999999999999,-4.3472449253774474
41.99999999999999,-4.320560544677078
42.24999999999999,-4.2940697955713
42.49999999999999,-4.267747569653096
42.74999999999999,-4.241569130314809
43.0,-4.215510135127768
43.25,-4.189546657482734
43.5,-4.163655207462798
43.75,-4.137812751919542
44.0,-4.111996733722988
44.25,-4.086185090155623
44.5,-4.060356270420866
44.75,-4.034489252236683
45.0,-4.008563557485651
45.25,-3.982559266893574
45.5,-3.956457033709846
45.75,-3.9302380963640737
46.0,-3.9038842900750157
46.25,-3.877378057389665
46.5,-3.8507024576323126
46.75,-3.8238411752455757
47.0,-3.7967785270078296
47.25,-3.7694994681139558
47.5,-3.741989597109123
47.75,-3.7142351596681094
48.0,-3.686223051215714
48.25,-3.657940818386899
48.5,-3.6293766593284738
48.75,-3.6005194228474102
49.0,-3.571358606414193
49.25,-3.5418843530329513
49.5,-3.512087446993451
49.75,-3.48195930852341
50.0,-3.4514919873628735
50.25,-3.420678155285672
50.5,-3.389511097596184
50.75,-3.357984703632714
51.00000000000001,-3.3260934563118276
51.25000000000001,-3.2938324207508307
51.50000000000001,-3.2611972320083686
51.75000000000001,-3.228184081985657
52.00000000000001,-3.1947897055333385
52.24999999999999,-3.161011365811131
