atom_index,initial_velocity_m_s,in_0_to_210mps_design_window,initially_below_50mps,ideal_final_position_mm,ideal_final_velocity_m_s,ideal_exited_185mm,ideal_success_final_0_to_50mps,run05_200_magnets_final_position_mm,run05_200_magnets_final_velocity_m_s,run05_200_magnets_exited_185mm,run05_200_magnets_success_final_0_to_50mps
2464,267.7524564173902,False,False,185.0000000000056,267.40525184342994,True,False,185.00000000000568,267.4057333775997,True,False
2465,342.8021448546388,False,False,185.0,342.7207479361855,True,False,185.00000000000003,342.720785231488,True,False
2466,348.5297923135303,False,False,185.0000000000014,348.45477486172683,True,False,185.00000000000142,348.45480728542026,True,False
2467,411.3515460001129,False,False,185.0000000000005,411.3164267556698,True,False,185.0000000000005,411.31643591667637,True,False
2468,421.4106318110483,False,False,185.0,421.378973019457,True,False,185.0,421.3789808190922,True,False
2469,335.21152838129285,False,False,185.00000000000205,335.1204486513493,True,False,185.00000000000205,335.1204937802327,True,False
2470,211.21137666737076,False,False,185.0000000000086,145.5750127805817,True,False,184.99999999999997,161.5835891049894,True,False
2471,212.0844754086978,False,False,185.00000000000156,190.19347847065472,True,False,185.00000000003314,191.47390440023023,True,False
2472,368.5516346226111,False,False,185.0,368.4941651231763,True,False,184.99999999999997,368.49418582733114,True,False
2473,203.99800591480223,True,False,185.0,33.167174170791085,True,True,185.0,32.932316668309745,True,True
2474,279.4428097182726,False,False,185.00000000000003,279.1847041722005,True,False,185.00000000000003,279.18498573325695,True,False
2475,169.5219922880159,True,False,185.0,33.16588235320448,True,True,185.0,32.93060276726891,True,True
2476,649.615589182031,False,False,185.00000000000006,649.6097170737645,True,False,185.00000000000003,649.6097175976524,True,False
2477,275.30515209711496,False,False,185.0000000000058,275.0198264806184,True,False,185.00000000000588,275.0201638185306,True,False
2478,434.2801031076504,False,False,185.0000000000001,434.25222609298197,True,False,185.0000000000001,434.2522323893009,True,False
2479,302.3851562002596,False,False,185.0000000000034,302.2263700445161,True,False,185.00000000000347,302.2264886080215,True,False
2480,372.8020450622097,False,False,185.00000000000003,372.74755369388896,True,False,185.0,372.74757261235806,True,False
2481,302.83585003168946,False,False,185.00000000000287,302.6784199554139,True,False,185.0000000000029,302.6785367372968,True,False
2482,128.1216913608656,True,False,185.0000000000013,33.15190395785638,True,True,185.00000000000222,32.91240750117527,True,True
2483,215.2550408035274,False,False,185.00000000000043,207.78140247353883,True,False,185.00000000000003,207.93219199132386,True,False
2484,287.2559174507462,False,False,185.0,287.0397991882127,True,False,185.0,287.0400039854936,True,False
2485,276.2597977570271,False,False,185.00000000000344,275.9811140471612,True,False,185.0000000000035,275.9814373242476,True,False
2486,476.0322446453469,False,False,185.0000000000002,476.0131134200337,True,False,185.00000000000017,476.0131168660013,True,False
2487,175.10734770090042,True,False,184.9999999999949,33.166281561024796,True,True,184.99999999999886,32.931119929299996,True,True
2488,258.9333708792701,False,False,185.00000000000028,258.4848822627744,True,False,185.00000000000017,258.4856508676035,True,False
2489,368.4265858848908,False,False,185.0,368.36902539711554,True,False,184.99999999999997,368.369046152447,True,False
2490,140.00002613527363,True,False,185.0,33.15949481009412,True,True,185.0,32.9222401234385,True,True
2491,274.90692538846235,False,False,185.0000000000068,274.61876017218856,True,False,185.00000000000682,274.61910358180296,True,False
2492,189.04885070471167,True,False,184.99999999999812,33.166867689298414,True,True,184.99999999999963,32.93189332659371,True,True
2493,307.06275759489307,False,False,185.0,306.9172780983808,True,False,185.0,306.91737976068845,True,False
2494,92.88864316843627,True,False,185.0,33.050282143957006,True,True,185.0,32.78391272304611,True,True
2495,191.9361563456603,True,False,184.99999999999636,33.166943371018576,True,True,184.99999999999625,32.93205120023984,True,True
2496,147.5402456267046,True,False,185.0,33.16223332970495,True,True,185.0,32.92585328214694,True,True
2497,409.0299434060906,False,False,185.0000000000008,408.99395261773134,True,False,185.00000000000077,408.99396213033026,True,False
2498,250.1245033124184,False,False,185.00000000000014,249.52248799900883,True,False,185.0000000000001,249.52380949854248,True,False
2499,354.7917123782571,False,False,185.00000000000003,354.72290003133475,True,False,185.0,354.7229280669639,True,False
2500,567.6060587261832,False,False,185.00000000000009,567.5963942748346,True,False,185.00000000000009,567.5963954571741,True,False
2501,293.88899482511823,False,False,185.00000000000236,293.70117085136263,True,False,185.00000000000236,293.7013303832025,True,False
2502,320.3982607547137,False,False,185.00000000000003,320.28303401025494,True,False,185.00000000000006,320.2831017018228,True,False
2503,414.4324512883122,False,False,185.00000000000014,414.3984446944037,True,False,185.00000000000017,414.39845338422276,True,False
2504,306.5023623671344,False,False,185.0,306.35537447745105,True,False,185.0,306.3554779822527,True,False
2505,484.1737513907183,False,False,184.99999999999997,484.1558750245731,True,False,185.0,484.15587812836657,True,False
2506,329.1163098371467,False,False,185.00000000000003,329.01624686601883,True,False,185.0,329.0162999311715,True,False
2507,456.9812105631026,False,False,185.00000000000006,456.95863642125056,True,False,185.00000000000006,456.9586409134958,True,False
2508,354.38119813164445,False,False,185.0,354.3120013122214,True,False,185.0,354.3120296035663,True,False
2509,294.56611551382434,False,False,185.00000000000142,294.3808741669503,True,False,185.00000000000145,294.38102980685113,True,False
2510,417.925558999292,False,False,185.0,417.89275636649853,True,False,185.00000000000003,417.892764568506,True,False
2511,352.960636920347,False,False,185.00000000000003,352.89008636913803,True,False,185.0,352.8901155846454,True,False
2512,281.5989068270098,False,False,185.00000000000014,281.3535002651675,True,False,185.0000000000001,281.35375737415643,True,False
2513,520.3568503016643,False,False,185.0,520.3433826704926,True,False,185.0,520.3433847007565,True,False
2514,155.68431731032624,True,False,185.0,33.164128621854516,True,True,185.0,32.9283062932075,True,True
2515,349.3198034691709,False,False,185.00000000000105,349.2456107331276,True,False,185.00000000000108,349.2456425541829,True,False
2516,190.94821541163475,True,False,185.00000000000028,33.166918623101864,True,True,185.00000000000094,32.93199307838813,True,True
2517,209.949812820508,True,False,185.0,33.16747474445152,True,True,185.0,32.93277843635659,True,True
2518,272.28985695016456,False,False,185.00000000000009,271.9819504264643,True,False,185.00000000000006,271.9823376077317,True,False
2519,339.8494918051168,False,False,185.00000000000006,339.7645077944269,True,False,185.00000000000006,339.76454788162846,True,False
2520,249.36569346115803,False,False,185.00000000000003,248.74679254119664,True,False,185.00000000000003,248.74818329429533,True,False
2521,262.15181146673046,False,False,185.00000000000063,261.74488762225303,True,False,185.00000000000065,261.7455308219076,True,False
2522,207.23200713820052,True,False,185.0,33.167250989098484,True,True,185.0,32.93245059272903,True,True
2523,474.2978207981609,False,False,185.00000000000026,474.27840690913916,True,False,185.00000000000026,474.27841042216164,True,False
2524,137.92039688013793,True,False,185.0,33.1585040707101,True,True,185.00000000000003,32.9210185250633,True,True
2525,338.92803050573184,False,False,185.00000000000026,338.84188184315667,True,False,185.00000000000026,338.84192286410916,True,False
2526,309.4497335921771,False,False,185.00000000000006,309.31043824844,True,False,185.00000000000006,309.31053244914335,True,False
2527,392.8970689349284,False,False,185.00000000000077,392.8541177890098,True,False,185.00000000000077,392.85413053338345,True,False
2528,299.8250959697187,False,False,185.00000000000009,299.65828062305883,True,False,185.00000000000006,299.6584099246887,True,False
2529,386.0257486016082,False,False,185.0,385.9792669145588,True,False,185.0,385.9792815000128,True,False
2530,188.363854956226,True,False,185.0000000000067,33.16684882723251,True,True,184.99999999999793,32.931877285789746,True,True
2531,288.2854167772409,False,False,185.00000000000003,288.0740778948864,True,False,185.00000000000003,288.0742747054609,True,False
2532,100.0134338273764,True,False,185.00000000000563,33.090034256847254,True,True,185.00000000000512,32.833113386178034,True,True
2533,408.7387056130899,False,False,185.00000000000082,408.7026034113263,True,False,185.00000000000082,408.70261296887975,True,False
2534,252.8655212024577,False,False,185.00000000000932,252.31894724575002,True,False,185.00000000000938,252.32005302239037,True,False
2535,456.4914335088209,False,False,185.00000000000003,456.4687601226649,True,False,185.00000000000006,456.46876464492465,True,False
2536,291.95919618272114,False,False,185.00000000000531,291.763720702296,True,False,185.00000000000531,291.7638919377794,True,False
2537,284.3729606302492,False,False,185.00000000000367,284.1425928557435,True,False,185.0000000000037,284.14282243385566,True,False
2538,259.9843059833912,False,False,185.00000000000762,259.5500673508232,True,False,185.00000000000773,259.5507918122844,True,False
2539,248.57998452919048,False,False,185.0000000000002,247.94281524829717,True,False,185.0000000000002,247.94428278102725,True,False
2540,283.3725512793659,False,False,185.00000000000566,283.13691884282406,True,False,185.00000000000568,283.1371579006817,True,False
2541,524.9507331339131,False,False,185.0,524.9377158470577,True,False,185.0,524.9377176942605,True,False
2542,329.28500685740886,False,False,185.00000000000003,329.18520890220316,True,False,185.0,329.1852617282357,True,False
2543,306.229393236399,False,False,185.00000000000003,306.08166252523455,True,False,184.99999999999997,306.08176694826966,True,False
2544,405.2298357840541,False,False,185.00000000000003,405.1923532804682,True,False,185.0,405.19236348061025,True,False
2545,491.0361318639977,False,False,185.0,491.0192280078965,True,False,184.99999999999997,491.0192308872925,True,False
2546,169.21048687520903,True,False,185.0,33.16585428708367,True,True,185.0,32.93060031106397,True,True
2547,320.9402108347251,False,False,185.00000000000006,320.8260179749773,True,False,185.00000000000003,320.82608460124476,True,False
2548,143.437074733299,True,False,185.0,33.16088798779801,True,True,185.0,32.924085919537525,True,True
2549,402.0002199851741,False,False,185.0,401.9614022293811,True,False,185.0,401.9614130748337,True,False
2550,204.31023738991604,True,False,185.0,33.1671800746486,True,True,185.0,32.932328138508204,True,True
2551,217.52546828341343,False,False,185.00000000000247,212.53846586935106,True,False,185.00000000000202,212.605517877472,True,False
2552,208.55628364921165,True,False,185.0,33.167309658224525,True,True,185.0,32.93253910761518,True,True
2553,305.3857278035758,False,False,185.0000000000003,305.23566713326295,True,False,185.00000000000034,305.2357744536855,True,False
2554,285.26161800859813,False,False,185.00000000000202,285.03578456719293,True,False,185.00000000000205,285.0360060967473,True,False
2555,437.7850623336196,False,False,185.0,437.7581077279637,True,False,185.0,437.75811369664063,True,False
2556,293.87480904817136,False,False,185.00000000000236,293.68693041489024,True,False,185.00000000000244,293.68709002932786,True,False
2557,264.62995856918934,False,False,185.0000000000001,264.2512162338703,True,False,185.00000000000009,264.25178040896037,True,False
2558,355.44860075314324,False,False,185.0,355.3803974764762,True,False,185.0,355.3804251138836,True,False
2559,83.24868467552142,True,False,185.0,32.96005268804926,True,True,185.0,32.67928341533312,True,True
2560,389.0350868993771,False,False,185.00000000000006,388.99019882411875,True,False,185.0,388.9902125225002,True,False
2561,254.37493449755576,False,False,185.0000000000025,253.8556138875964,True,False,185.0000000000026,253.85662020684143,True,False
2562,266.90982661515267,False,False,185.0000000000082,266.55450882184243,True,False,185.0000000000083,266.5550109869831,True,False
2563,280.95519628282824,False,False,185.0000000000001,280.7060957581037,True,False,185.00000000000009,280.7063598902269,True,False
2564,206.56404338684237,True,False,185.0,33.16723078683345,True,True,185.0,32.93241904271396,True,True
2565,104.83593374600186,True,False,185.0,33.10882703776027,True,True,185.0,32.85741055521251,True,True
2566,145.67456586085274,True,False,185.0,33.161657963287475,True,True,185.0,32.925114547136765,True,True
2567,215.38344222077347,False,False,185.0,208.1090672450527,True,False,185.00000000000003,208.25177296311685,True,False
2568,461.0820043888147,False,False,185.0,461.06023846738145,True,False,185.0,461.060242723464,True,False
2569,98.06471733389188,True,False,185.0,33.0807856398902,True,True,185.0,32.82136220890972,True,True
2570,164.16709606509292,True,False,185.0,33.16536198199103,True,True,185.0,32.92997227538892,True,True
2571,218.89883419525256,False,False,185.0000000000006,214.78251850632603,True,False,185.00000000000043,214.8288403976082,True,False
2572,184.6926698581464,True,False,185.0,33.16672971140715,True,True,185.0,32.9317795069109,True,True
2573,291.1962513684438,False,False,185.0000000000001,290.9976265639593,True,False,185.00000000000009,290.9978027256811,True,False
2574,263.4483880461884,False,False,185.0,263.0565865935295,True,False,185.00000000000003,263.05718679836906,True,False
2575,275.7374347219869,False,False,185.00000000000472,275.45514519982646,True,False,185.0000000000048,275.4554760788061,True,False
2576,726.1084124884837,False,False,185.0,726.1044702405306,True,False,185.0,726.1044705424076,True,False
2577,657.0226945165779,False,False,185.00000000000003,657.0170586119739,True,False,185.0,657.0170591661338,True,False
2578,218.68947905887777,False,False,185.0000000000005,214.45877498215015,True,False,185.00000000000037,214.5075820882352,True,False
2579,419.46025043216224,False,False,185.0,419.42795834676645,True,False,185.0,419.4279663680572,True,False
2580,358.57464781985374,False,False,185.00000000000003,358.5092428604361,True,False,185.00000000000003,358.5092685512326,True,False
2581,253.3233950704863,False,False,185.00000000000705,252.78531519976144,True,False,185.00000000000716,252.7863895345305,True,False
2582,256.0841797778079,False,False,185.00000000000003,255.59329035400611,True,False,185.0,255.59419768391083,True,False
2583,303.71647706888297,False,False,185.0000000000018,303.56164937088766,True,False,185.00000000000182,303.56176276209834,True,False
2584,255.1117275125477,False,False,185.0000000000005,254.60496251635624,True,False,185.0000000000005,254.60592451777805,True,False
2585,278.3872799325199,False,False,185.00000000000006,278.1226046659128,True,False,185.00000000000006,278.1228992346733,True,False
2586,246.98036716373895,False,False,185.00000000000642,246.30332092813552,True,False,185.00000000000648,246.30496275293422,True,False
2587,65.4968487430931,True,False,185.0,32.53328991124138,True,True,185.0,32.203208171848324,True,True
2588,457.5579290502912,False,False,185.00000000000003,457.53547101316116,True,False,185.00000000000003,457.53547546839513,True,False
2589,277.6728179392564,False,False,185.00000000000068,277.4035558427961,True,False,185.0000000000007,277.40385965744406,True,False
2590,295.0649541551766,False,False,185.00000000000085,294.8815828630997,True,False,185.00000000000088,294.8817357247043,True,False
2591,299.82251114772623,False,False,185.00000000000009,299.6556874031301,True,False,185.00000000000009,299.6558167164341,True,False
2592,244.9773404148856,False,False,185.00000000000034,244.24461919851313,True,False,185.00000000000023,244.24651951447566,True,False
2593,430.2094178726549,False,False,185.00000000000045,430.18041464703,True,False,185.00000000000045,430.18042135434587,True,False
2594,240.040253114533,False,False,185.00000000001242,239.13495607831223,True,False,185.0000000000125,239.13776771973792,True,False
2595,100.48261913350454,True,False,185.0,33.09210538718561,True,True,185.0,32.835714870276234,True,True
2596,172.99983151609777,True,False,185.0,33.166144104332204,True,True,185.00000000000003,32.93099622113081,True,True
2597,338.79982028696725,False,False,185.00000000000028,338.71350781105417,True,False,185.00000000000028,338.71354896559814,True,False
2598,617.3760423812814,False,False,185.0,617.3689715484479,True,False,185.00000000000003,617.3689723029097,True,False
2599,327.2078428589168,False,False,185.0000000000002,327.10471163955714,True,False,185.00000000000017,327.1047675140864,True,False
2600,274.4834957352342,False,False,185.00000000000017,274.1922653461048,True,False,185.0000000000001,274.19261537375485,True,False
2601,332.5465470234638,False,False,185.00000000000006,332.45168490905803,True,False,185.00000000000003,332.4517332871692,True,False
2602,323.3299446888302,False,False,185.0000000000026,323.22015797974046,True,False,185.0000000000026,323.22022023795574,True,False
2603,223.00802998877117,False,False,185.00000000000057,220.37271476904522,True,False,185.0000000000004,220.3928759559579,True,False
2604,491.7793313234173,False,False,185.0,491.76252845668745,True,False,185.0,491.76253129498104,True,False
2605,290.9627772278345,False,False,185.0000000000001,290.7631740316639,True,False,185.00000000000006,290.7633517405064,True,False
2606,280.5683042840684,False,False,185.00000000000009,280.31694436597905,True,False,185.00000000000006,280.31721283875305,True,False
2607,287.0652229391036,False,False,185.00000000000003,286.848202217031,True,False,185.00000000000003,286.8484085425625,True,False
2608,209.69126437415875,True,False,185.0,33.16742227363079,True,True,185.0,32.9327038480541,True,True
2609,108.19647482889802,True,False,185.0,33.119114813529976,True,True,185.00000000000003,32.87083221345109,True,True
2610,374.19282808336726,False,False,185.00000000000003,374.13926483567326,True,False,185.00000000000003,374.139283199554,True,False
2611,414.1934987458834,False,False,185.00000000000017,414.1594075955944,True,False,185.0000000000002,414.1594163210364,True,False
2612,268.2988210830337,False,False,185.00000000000392,267.9567306994194,True,False,185.00000000000404,267.9571993897342,True,False
2613,415.3259952443683,False,False,185.00000000000009,415.2923023089728,True,False,185.0000000000001,415.29231087009714,True,False
2614,160.92196231916478,True,False,185.0,33.16495673265981,True,True,185.0,32.92946715440254,True,True
2615,320.84044618665143,False,False,185.00000000000009,320.7260639915627,True,False,185.00000000000006,320.72613081137274,True,False
2616,237.41212388360697,False,False,185.0000000000001,236.38701101285776,True,False,185.00000000000009,236.3905506376869,True,False
2617,437.9459413908452,False,False,185.0,437.9190281188669,True,False,185.0,437.9190340739377,True,False
2618,380.73440472336114,False,False,185.00000000000017,380.68492657627974,True,False,185.00000000000017,380.6849426850409,True,False
2619,71.94814445182148,True,False,185.0,32.75116575786476,True,True,185.0,32.4418668306184,True,True
2620,173.65766260740332,True,False,184.99999999999997,33.166188779030676,True,True,185.0,32.93103051729131,True,True
2621,7.5057651910485,True,True,115.63276407009707,3.430570248548296,False,True,115.62044158142217,3.428900285603734,False,True
2622,193.32822532033708,True,False,185.0,33.166974100241596,True,True,185.0,32.93212258170641,True,True
2623,473.0615981993962,False,False,185.00000000000034,473.041979382644,True,False,185.00000000000034,473.0419829420755,True,False
2624,341.51312493479264,False,False,184.99999999999997,341.4301885481986,True,False,185.00000000000003,341.43022702458376,True,False
2625,228.69364112360145,False,False,185.0000000000184,227.0061432326193,True,False,185.0000000000185,227.01503002492342,True,False
2626,495.16586914784574,False,False,185.0,495.1495162212295,True,False,185.0,495.14951887776243,True,False
2627,406.6277948152464,False,False,185.00000000000003,406.59087077265514,True,False,185.00000000000003,406.5908806957873,True,False
2628,252.33641637854407,False,False,185.0000000000118,251.77976839101777,True,False,185.00000000001185,251.7809120074033,True,False
2629,473.333630928428,False,False,185.0000000000003,473.31405745669923,True,False,185.00000000000034,473.31406100583183,True,False
2630,229.89008092439028,False,False,185.00000000000512,228.33021202435071,True,False,185.0000000000052,228.33790063599372,True,False
2631,23.977527683212998,True,True,184.99999999999997,16.384152714081125,True,True,184.99999999999997,16.319045270343306,True,True
2632,355.3267598042512,False,False,185.0,355.2584441228076,True,False,185.00000000000003,355.2584718336169,True,False
2633,413.77204120896846,False,False,185.00000000000023,413.7378002173103,True,False,185.00000000000026,413.7378090051555,True,False
2634,277.3116887489269,False,False,185.00000000000125,277.04006374615176,True,False,185.00000000000128,277.04037238042014,True,False
2635,373.0936413250207,False,False,185.00000000000003,373.0393463824422,True,False,185.00000000000003,373.03936518099636,True,False
2636,138.43224890155534,True,False,185.0,33.15876250777538,True,True,185.0,32.921248483784325,True,True
2637,479.7713160940726,False,False,185.00000000000006,479.7527755493954,True,False,185.00000000000009,479.7527788373147,True,False
2638,245.45581424395596,False,False,185.00000000000034,244.73702598288958,True,False,185.00000000000023,244.73885997806536,True,False
2639,155.1559609357933,True,False,185.0,33.16402837028531,True,True,185.0,32.928247025472885,True,True
2640,441.8623321727872,False,False,185.0,441.83639901739565,True,False,185.0,441.8364046863522,True,False
2641,60.97825494236374,True,False,185.0,32.30231102068114,True,True,184.99999999999997,31.96120310431953,True,True
2642,283.36931075029725,False,False,185.00000000000563,283.133660977118,True,False,185.0000000000057,283.13390006634614,True,False
2643,302.9673572920292,False,False,185.0000000000027,302.8103197865027,True,False,185.00000000000276,302.8104360573648,True,False
2644,209.0374164455984,True,False,185.00000000000003,33.16734427424093,True,True,185.0,32.93259027016213,True,True
2645,121.61089170491644,True,False,185.0,33.14496061223953,True,True,185.0,32.90353946129797,True,True
2646,179.58724108450326,True,False,185.0,33.16652045269791,True,True,185.00000000000003,32.931458646512695,True,True
2647,257.85419791066533,False,False,185.0000000000002,257.39032744260317,True,False,185.00000000000014,257.391145109512,True,False
2648,360.2198400662586,False,False,185.00000000000003,360.15584405696904,True,False,185.00000000000003,360.1558688151269,True,False
2649,256.72919712008104,False,False,185.00000000000009,256.24842411899505,True,False,185.00000000000006,256.249297402476,True,False
2650,370.6823050580172,False,False,185.00000000000003,370.62635580415525,True,False,185.00000000000003,370.6263756354418,True,False
2651,265.20366855589526,False,False,185.00000000000017,264.8310333529691,True,False,185.0000000000001,264.8315810105022,True,False
2652,193.333671447941,True,False,185.0,33.166974211456846,True,True,185.0,32.932122840716545,True,True
2653,197.73291401709588,True,False,185.0,33.16706309365722,True,True,185.0,32.93218145059404,True,True
2654,339.25252265359467,False,False,185.00000000000017,339.1667866541348,True,False,185.00000000000017,339.1668273439941,True,False
2655,714.1180392406252,False,False,185.0,714.1138574854216,True,False,185.0,714.1138578673136,True,False
2656,299.5473914267927,False,False,185.00000000000006,299.37967035755315,True,False,185.00000000000006,299.37980091402756,True,False
2657,126.58900372359288,True,False,185.0,33.1504933347515,True,True,185.0,32.91057703102118,True,True
2658,362.9157120246894,False,False,185.00000000000094,362.8539352743849,True,False,185.0000000000009,362.8539586326243,True,False
2659,302.5095151303641,False,False,185.00000000000327,302.35110481622615,True,False,185.00000000000327,302.3512228782032,True,False
2660,368.4367963907167,False,False,185.0,368.3792433398136,True,False,185.0,368.37926409095036,True,False
2661,231.3121840061204,False,False,185.00000000000003,229.88437701454555,True,False,185.00000000000003,229.89090856484765,True,False
2662,240.2117302147921,False,False,185.0000000000111,239.31346611042855,True,False,185.00000000001123,239.31623742552998,True,False
2663,200.807995728646,True,False,185.0,33.16711947880985,True,True,185.0,32.932212575615424,True,True
2664,463.2759097696024,False,False,185.0,463.25456013944734,True,False,185.0,463.2545643086421,True,False
2665,267.6599775038214,False,False,185.00000000000588,267.3118960476579,True,False,185.00000000000597,267.3123797942984,True,False
2666,214.330426319051,False,False,185.00000000000097,205.05010679145968,True,False,185.00000000000063,205.28466180268276,True,False
2667,207.0568276765609,True,False,185.0,33.16724530825923,True,True,185.0,32.9324418063523,True,True
2668,408.5988385765787,False,False,185.00000000000082,408.5626827005914,True,False,185.00000000000082,408.5626922809327,True,False
2669,526.3164817094556,False,False,185.0,526.303594363948,True,False,185.0,526.303596172344,True,False
2670,418.38747879344345,False,False,184.99999999999997,418.3548309829891,True,False,185.0,418.3548391249039,True,False
2671,230.97677431935992,False,False,184.99999999999997,229.51952904574904,True,False,185.0,229.52631116450752,True,False
2672,330.83735929334483,False,False,185.00000000000003,330.73995442095236,True,False,185.0,330.7400051077286,True,False
2673,291.29623818274166,False,False,185.00000000000014,291.0980302628687,True,False,185.00000000000009,291.0982057670498,True,False
2674,211.4984418761023,False,False,185.00000000000264,175.50251453425935,True,False,185.0000000000007,179.26848030437236,True,False
2675,133.13184116703903,True,False,185.0,33.155736810413266,True,True,185.0,32.91736562639748,True,True
2676,227.4214402561496,False,False,185.00000000000048,225.5778922249076,True,False,185.0000000000003,225.58834863144867,True,False
2677,271.86733297715074,False,False,185.00000000000006,271.55605291396273,True,False,185.00000000000003,271.55644782816785,True,False
2678,233.41504439233012,False,False,185.0000000000005,232.15144649038703,True,False,185.0000000000003,232.15665878621041,True,False
2679,604.109850298812,False,False,185.00000000000009,604.1021902213021,True,False,185.0000000000001,604.1021910192865,True,False
2680,246.9778305876072,False,False,185.00000000000642,246.30071806579693,True,False,185.0000000000065,246.30236018812485,True,False
2681,314.2904981533049,False,False,185.0000000000013,314.16264647606357,True,False,185.00000000000134,314.162727570385,True,False
2682,74.79041740421742,True,False,184.99999999999812,32.81945653442222,True,True,184.99999999999855,32.518929924490585,True,True
2683,241.477244988289,False,False,185.0000000000027,240.62830701649776,True,False,185.00000000000273,240.63080296877484,True,False
2684,307.1080149766289,False,False,185.00000000000003,306.96265633365226,True,False,185.0,306.9627578484808,True,False
2685,188.9508535525209,True,False,184.9999999999976,33.16686501085787,True,True,184.99999999999952,32.931890170494135,True,True
2686,209.08998357572332,True,False,185.0,33.167348875486056,True,True,185.0,32.93259707415157,True,True
2687,291.92406332025934,False,False,185.00000000000537,291.72844440512796,True,False,185.00000000000537,291.7286158625496,True,False
2688,510.0787131672079,False,False,185.0,510.0641587777133,True,False,185.0,510.06416102657374,True,False
2689,408.02401109754646,False,False,185.00000000000003,407.9876334786418,True,False,185.0,407.98764315314105,True,False
2690,244.2013809392809,False,False,185.00000000000023,243.44514722378412,True,False,185.00000000000014,243.4471619794996,True,False
2691,241.48323891462564,False,False,185.00000000000264,240.6345242768642,True,False,185.00000000000273,240.63701901269837,True,False
2692,256.04048944231,False,False,185.0,255.54890310376103,True,False,185.00000000000003,255.5498128003873,True,False
2693,309.4436952463039,False,False,185.00000000000006,309.30438473419605,True,False,185.00000000000006,309.3044789529491,True,False
2694,132.9494543630039,True,False,185.0,33.15561485712459,True,True,185.0,32.91722901957823,True,True
2695,132.36894924597746,True,False,185.0,33.15522250431096,True,True,185.0,32.91670906625568,True,True
2696,284.780299297134,False,False,185.00000000000287,284.5520262223104,True,False,185.0000000000029,284.5522520667086,True,False
2697,233.06422869722385,False,False,185.00000000000045,231.77545085468049,True,False,185.0000000000003,231.78085668673685,True,False
2698,198.62487665230972,True,False,185.0,33.16708081908769,True,True,184.99999999999997,32.932179352915156,True,True
2699,91.20100796912796,True,False,185.0,33.03809861467254,True,True,185.0,32.76937555164677,True,True
2700,418.2156768948998,False,False,185.0,418.18297161839877,True,False,185.0,418.18297978203395,True,False
2701,315.3919344035948,False,False,185.00000000000048,315.2664994825269,True,False,185.0000000000005,315.2665779180941,True,False
2702,164.28624472247083,True,False,185.0,33.16537471377872,True,True,185.0,32.9299891273155,True,True
2703,441.9774031736531,False,False,185.0,441.9514980767311,True,False,185.00000000000003,441.9515037360257,True,False
2704,594.5404868044616,False,False,184.99999999999997,594.5323600837509,True,False,185.00000000000003,594.5323609981925,True,False
2705,400.2374686071079,False,False,185.0,400.19789447344914,True,False,185.0,400.19790562378716,True,False
2706,245.019171775914,False,False,185.00000000000034,244.28768545938274,True,False,185.00000000000023,244.2895798524971,True,False
2707,213.88910088392035,False,False,185.00000000000014,203.41919038518543,True,False,185.00000000000023,203.7184820167066,True,False
2708,321.9045305682336,False,False,185.00000000000009,321.7921452108664,True,False,185.00000000000006,321.79221001021335,True,False
2709,186.0796843809343,True,False,185.0,33.16677692333113,True,True,185.0,32.93181190113258,True,True
2710,104.2446283763222,True,False,185.00000000000284,33.10679986188851,True,True,185.00000000000355,32.85480577787747,True,True
2711,353.2428662743385,False,False,184.99999999999997,353.17258758739763,True,False,185.0,353.1726166150108,True,False
2712,241.337599415622,False,False,185.0000000000034,240.4834317944545,True,False,185.0000000000035,240.4859563092165,True,False
2713,160.4132695658168,True,False,184.99999999999997,33.16488937935487,True,True,185.0,32.929341988726826,True,True
2714,367.9425430597768,False,False,184.99999999999997,367.8846284857256,True,False,185.00000000000003,367.88464944665685,True,False
2715,64.30323408527016,True,False,184.99999999999997,32.48007688211465,True,True,184.99999999999986,32.1465589992694,True,True
2716,318.1148582578024,False,False,185.00000000000003,317.9951270713003,True,False,185.00000000000003,317.9951994518502,True,False
2717,372.0645267438844,False,False,185.00000000000003,372.0095341582874,True,False,185.00000000000003,372.00955339117064,True,False
2718,331.55073963826607,False,False,185.00000000000003,331.4544075565058,True,False,185.00000000000003,331.45445726053526,True,False
2719,482.9642233373599,False,False,185.0,482.94616775355735,True,False,185.0,482.9461709057801,True,False
2720,421.9230610242987,False,False,185.00000000000003,421.89156580864045,True,False,185.00000000000003,421.8915735399895,True,False
2721,255.51234215624356,False,False,185.00000000000003,255.01221070373342,True,False,185.00000000000006,255.01314967832252,True,False
2722,222.3921189391973,False,False,185.00000000000034,219.59936839181557,True,False,185.00000000000028,219.62180482190232,True,False
2723,334.19529186646537,False,False,185.00000000000006,334.10279517488806,True,False,185.00000000000006,334.1028415004688,True,False
2724,331.03649201182566,False,False,185.0,330.93938827768693,True,False,185.00000000000006,330.9394386850966,True,False
2725,350.7761443818737,False,False,185.0000000000005,350.70343923422035,True,False,185.0000000000005,350.7034699661843,True,False
2726,137.43253370093058,True,False,185.0,33.1582594954077,True,True,185.0,32.92067266896597,True,True
2727,115.6507284125232,True,False,185.0,33.13588072916842,True,True,185.0,32.892213775205484,True,True
