z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
85.246875,5.992594443665851,6.077412351240408,0.08481790757455723,True
85.57656250000001,6.053946565096957,6.1377140583678464,0.0837674932708905,True
85.90625,6.11538176058095,6.197688343679479,0.08230658309852854,True
86.2359375,6.176899605481753,6.25734171234197,0.080442106860216,True
86.56562500000001,6.238500549592756,6.316682596159437,0.07818204656668062,True
86.8953125,6.300185855002324,6.3757213390243335,0.07553548402200981,True
87.22500000000001,6.361954281629495,6.434470172140055,0.07251589051056068,True
87.5546875,6.423808813201522,6.492943178940764,0.06913436573924206,True
87.884375,6.485747167139878,6.551156249699081,0.06540908255920318,True
88.21406250000001,6.5477720374177455,6.609127025878539,0.061354988460793694,True
88.54375,6.609882308421311,6.666874834354814,0.05699252593350211,True
88.8734375,6.672079144124357,6.724420611696739,0.052341467572381874,True
89.20312500000001,6.734363172155225,6.781786818764909,0.04742364660968376,True
89.5328125,6.796733810309204,6.838997345951322,0.042263535642117316,True
89.86250000000001,6.859193466344424,6.89607740944788,0.03688394310345615,True
90.1921875,6.9217401291241885,6.95305343899377,0.03131330986958121,True
90.52187500000001,6.98437696166073,7.009952957611692,0.02557599595096223,True
90.85156250000001,7.047102105205877,7.06680445389979,0.019702348693913935,True
91.18125,7.109917492931925,7.123637247499867,0.013719754567942562,True
91.5109375,7.172823068835451,7.180481348412481,0.0076582795770297266,True
91.840625,7.235818960673941,7.237367310875417,0.0015483502014759787,True
92.17031250000001,7.298906954208073,7.294326082563863,-0.004580871644209623,True
92.50000000000001,7.362085332669903,7.3513888499076625,-0.010696482762240049,True
92.8296875,7.425357763602575,7.408586880353479,-0.01677088324909641,True
93.159375,7.488721588221376,7.46595136242713,-0.02277022579424623,True
93.48906250000002,7.552179569035099,7.523513244473888,-0.02866632456121048,True
93.81875000000001,7.615730912710963,7.581303072971659,-0.034427839739303336,True
94.1484375,7.6793765139650825,7.6393508313242995,-0.0400256826407824,True
94.478125,7.743117486243601,7.697685780049062,-0.0454317061945389,True
94.80781250000001,7.80695281505555,7.756336299273974,-0.05061651578157616,True
95.1375,7.870885563037035,7.815329734457598,-0.0555558285794365,True
95.46718750000001,7.934913357458643,7.874692246234967,-0.060221111223675294,True
95.796875,7.999039473267246,7.9344486652801764,-0.0645908079870694,True
96.1265625,8.06326232104947,7.994622353057572,-0.06863996799189725,True
96.45625000000001,8.1275836249726,8.055235069310362,-0.07234855566223657,True
96.7859375,8.1920037710581,8.116306847107593,-0.07569692395050821,True
97.11562500000001,8.25652250602047,8.177855876238011,-0.07866662978246036,True
97.4453125,8.321142236323697,8.239898395702552,-0.08124384062114555,True
97.775,8.385860901056141,8.302448596016083,-0.0834123050400589,True
98.10468750000001,8.450682328594702,8.365518531983845,-0.08516379661085809,True
98.434375,8.51560406903541,8.429118046568819,-0.08648602246659129,True
98.7640625,8.580628744660837,8.493254706413202,-0.08737403824763366,True
99.09375000000001,8.645755953585327,8.55793374952053,-0.0878222040647976,True
99.4234375,8.710986268556246,8.623158045544596,-0.08782822301164894,True
99.75312500000001,8.776321383538185,8.688928069067936,-0.08739331447025003,True
100.0828125,8.841759773835877,8.755241886185607,-0.08651788765027049,True
100.41250000000001,8.907305278425437,8.82209515464046,-0.08521012378497755,True
100.74218750000001,8.97295510409508,8.88948113768338,-0.0834739664116995,True
101.071875,9.03871265087107,8.95739073175703,-0.08132191911403887,True
101.4015625,9.104576662443078,9.025812508024131,-0.07876415441894664,True
101.73125,9.170548609067058,9.094732767682016,-0.07581584138504141,True
102.06093750000001,9.23662941018632,9.164135610924118,-0.07249379926219969,True
102.39062500000001,9.30281835933322,9.234003019326686,-0.06881534000653493,True
102.7203125,9.369118604066673,9.304314951355598,-0.06480365271107486,True
103.05,9.435527681737804,9.375049450604509,-0.06047823113329576,True
103.37968750000002,9.502049602975207,9.446182766291386,-0.055866836683821086,True
103.70937500000001,9.5686821837243,9.517689485457407,-0.05099269826689366,True
104.0390625,9.635427870741978,9.589542676229616,-0.045885194512361796,True
104.36875,9.702286740504292,9.661714041427926,-0.040572699076365376,True
104.69843750000001,9.769258979024476,9.734174081718647,-0.035084897305829796,True
